"subject","Ntrials","pmissReq","tau","presp","pmiss","presp_adj","ssd","SSRTtrue","nthRT_all","nthRT_resp","nthRT_adj","SSRTall","SSRTresp","SSRTadj","SSRTmean","SSRTall_diff","SSRTresp_diff","SSRTadj_diff","SSRTmean_diff","sRT","goRT","raceCheck"
"1","400","10","200",0.52,0.106666666666667,0.582089552238806,387,250.545725396697,622.008674342115,601.040571483314,664.586996387287,235.008674342115,214.040571483314,277.586996387287,251.049600915997,-15.5370510545822,-36.5051539133834,27.0412709905893,0.503875519299356,536.83791911451,638.049600915997,101.211681801487
"2","400","10","200",0.51,0.106666666666667,0.57089552238806,451,224.819954518803,684.589261405657,640.767045757273,706.370032819764,233.589261405657,189.767045757273,255.370032819764,229.432392299766,8.76930688685439,-35.0529087615295,30.5500783009617,4.61243778096372,564.831441562162,680.432392299766,115.600950737605
"3","400","10","200",0.53,0.103333333333333,0.591078066914498,370,208.115939604992,594.566234242552,561.649874858365,636.775142057505,224.566234242552,191.649874858365,266.775142057505,237.855622851922,16.4502946375604,-16.4660647466271,58.6592024525132,29.7396832469307,494.374272784063,607.855622851922,113.48135006786
"4","400","10","200",0.5,0.0833333333333334,0.545454545454545,430,227.953128554815,643.675675896533,626.526879197527,666.607374875189,213.675675896533,196.526879197527,236.607374875189,242.043502577502,-14.2774526582829,-31.4262493572889,8.6542463203734,14.0903740226869,564.540102712635,672.043502577502,107.503399864868
"5","400","10","200",0.49,0.103333333333333,0.546468401486989,547,195.620300416951,734.621553956751,718.257977105525,767.011668971792,187.621553956751,171.257977105525,220.011668971792,216.096530602873,-7.9987464602001,-24.3623233114259,24.3913685548411,20.4762301859214,620.373118966769,763.096530602873,142.723411636104
"6","400","10","200",0.5,0.09,0.549450549450549,526,207.970586163836,700.89139453181,684.255662311275,720.60297110673,174.89139453181,158.255662311275,194.60297110673,206.712591337265,-33.079191632026,-49.7149238525613,-13.367615057106,-1.25799482657106,603.190411005904,732.712591337265,129.522180331361
"7","400","10","200",0.49,0.0866666666666667,0.536496350364964,499,206.875078156067,674.544628842581,658.626159591593,691.115498470615,175.544628842581,159.626159591593,192.115498470615,194.551715642676,-31.3304493134866,-47.2489185644746,-14.7595796854523,-12.3233625133915,590.553284908443,693.551715642676,102.998430734233
"8","400","10","200",0.52,0.103333333333333,0.579925650557621,401,246.935316801499,619.485010490226,601.385665122107,668.695309379291,218.485010490226,200.385665122107,267.695309379291,233.341360762143,-28.4503063112729,-46.5496516793921,20.7599925777922,-13.5939560393551,535.601409773167,634.341360762143,98.7399509889766
"9","400","10","200",0.5,0.09,0.549450549450549,554,215.670582448166,712.360978310712,686.009130072414,736.455887215832,158.360978310712,132.009130072414,182.455887215832,184.679021662404,-57.309604137455,-83.6614523757528,-33.2146952323347,-30.9915607857623,667.549590835066,738.679021662404,71.129430827338
"10","400","10","200",0.51,0.1,0.566666666666667,495,198.37265688514,647.48475415022,629.807900279824,680.978272383504,152.48475415022,134.807900279824,185.978272383504,184.370363127745,-45.8879027349206,-63.5647566053159,-12.3943845016365,-14.0022937573953,576.874455482331,679.370363127745,102.495907645414
