"subject","Ntrials","pmissReq","tau","presp","pmiss","presp_adj","ssd","SSRTtrue","nthRT_all","nthRT_resp","nthRT_adj","SSRTall","SSRTresp","SSRTadj","SSRTmean","SSRTall_diff","SSRTresp_diff","SSRTadj_diff","SSRTmean_diff","sRT","goRT","raceCheck"
"1","400","10","50",0.49,0.0966666666666667,0.542435424354244,410,204.25774366315,608.668588906827,598.241606854927,616.54658450884,198.668588906827,188.241606854927,206.54658450884,194.723189723613,-5.58915475632307,-16.0161368082233,2.28884084568949,-9.53455393953755,566.421148351591,604.723189723613,38.302041372022
"2","400","10","50",0.5,0.103333333333333,0.557620817843866,353,215.317561029302,583.114578265859,572.521113521655,591.323645917027,230.114578265859,219.521113521655,238.323645917027,220.697188566272,14.7970172365573,4.20355249235311,23.0060848877255,5.37962753697016,518.968723772561,573.697188566272,54.7284647937112
"3","400","10","50",0.52,0.1,0.577777777777778,221,231.723152792316,454.752556376673,449.196271615499,463.384386973854,233.752556376673,228.196271615499,242.384386973854,226.887631197594,2.02940358435742,-3.526881176817,10.6612341815375,-4.83552159472245,413.071364431519,447.887631197594,34.8162667660746
"4","400","10","50",0.5,0.0933333333333334,0.551470588235294,395,220.960042926301,618.287537902053,609.89145108334,628.342200289793,223.287537902053,214.89145108334,233.342200289793,221.940235695827,2.32749497575202,-6.06859184296155,12.3821573634919,0.980192769526241,576.36840956908,616.940235695827,40.5718261267479
"5","400","10","50",0.5,0.103333333333333,0.557620817843866,389,202.251578024028,575.382525321991,563.503423474929,584.906273216542,186.382525321991,174.503423474929,195.906273216542,182.201016672924,-15.8690527020367,-27.7481545490986,-6.34530480748609,-20.0505613511037,535.799829619121,571.201016672924,35.4011870538028
"6","400","10","50",0.48,0.0933333333333334,0.529411764705882,399,163.224031302448,564.177150542356,555.223376918809,571.664545830685,165.177150542356,156.223376918809,172.664545830685,166.835171542388,1.95311923990729,-7.00065438363973,9.440514528237,3.61114023993943,517.232619850712,565.835171542388,48.6025516916761
"7","400","10","50",0.51,0.0966666666666667,0.564575645756458,275,191.590690646272,461.885326743582,454.052363217857,470.885427450442,186.885326743582,179.052363217857,195.885427450442,182.597980905926,-4.70536390268978,-12.5383274284147,4.29473680417038,-8.99270974034567,426.72390924524,457.597980905926,30.874071660686
"8","400","10","50",0.5,0.103333333333333,0.557620817843866,344,196.05078230596,541.621570963126,534.161664303966,553.232989016281,197.621570963126,190.161664303966,209.232989016281,196.297280699115,1.57078865716565,-5.88911800199375,13.1822067103208,0.246498393155349,499.552057966131,540.297280699115,40.7452227329844
"9","400","10","50",0.5,0.103333333333333,0.557620817843866,349,228.316654367396,574.081958090438,566.993896640778,584.910311331833,225.081958090438,217.993896640778,235.910311331833,220.729558258006,-3.23469627695758,-10.3227577266178,7.59365696443732,-7.58709610938988,524.523886616876,569.729558258006,45.2056716411303
"10","400","10","50",0.51,0.116666666666667,0.577358490566038,285,226.623635775716,521.58421108865,514.43300768987,531.62283816518,236.58421108865,229.43300768987,246.62283816518,228.013898135136,9.96057531293366,2.80937191415364,19.9992023894634,1.39026235942003,474.307904102569,513.013898135136,38.7059940325679
