"subject","Ntrials","pmissReq","tau","presp","pmiss","presp_adj","ssd","SSRTtrue","nthRT_all","nthRT_resp","nthRT_adj","SSRTall","SSRTresp","SSRTadj","SSRTmean","SSRTall_diff","SSRTresp_diff","SSRTadj_diff","SSRTmean_diff","sRT","goRT","raceCheck"
"1","100","15","50",0.44,0.133333333333333,0.507692307692308,402,223.361977626556,560.840102508894,555.1016480898,569.097186919277,158.840102508894,153.1016480898,167.097186919277,163.469784030395,-64.5218751176621,-70.2603295367553,-56.2647907072783,-59.8921935961602,566.949241343794,565.469784030395,-1.47945731339905
"2","100","15","50",0.52,0.186666666666667,0.639344262295082,278,199.496559816892,461.408627421363,437.47493959935,487.869395791236,183.408627421363,159.47493959935,209.869395791236,167.253205815059,-16.087932395529,-40.0216202175421,10.3728359743441,-32.2433540018333,416.967986550231,445.253205815059,28.285219264828
"3","100","15","50",0.44,0.146666666666667,0.515625,454,176.122808158775,607.556247781967,596.784141406638,625.850629555848,153.556247781967,142.784141406638,171.850629555848,167.802144027528,-22.566560376808,-33.3386667521368,-4.27217860292708,-8.32066413124736,600.225602666229,621.802144027528,21.5765413612992
"4","100","15","50",0.48,0.12,0.545454545454545,342,196.366875216414,500.757196775784,490.839346777562,510.509249544819,158.757196775784,148.839346777562,168.509249544819,149.27321723018,-37.6096784406297,-47.5275284388516,-27.8576256715943,-47.093657986234,450.661137435112,491.27321723018,40.6120797950676
"5","100","15","50",0.48,0.173333333333333,0.580645161290323,370,226.684097587225,578.492161799034,557.70854062936,600.021403621442,208.492161799034,187.70854062936,230.021403621442,195.427988934459,-18.191935788191,-38.9755569578653,3.3373060342166,-31.2561086527666,518.800729092522,565.427988934459,46.6272598419363
"6","100","15","50",0.52,0.133333333333333,0.6,366,234.308991224921,565.715962341174,552.077274803552,579.446604103319,199.715962341174,186.077274803552,213.446604103319,191.012492614865,-34.5930288837472,-48.2317164213689,-20.8623871216016,-43.2964986100563,543.161264055484,557.012492614865,13.8512285593807
"7","100","15","50",0.48,0.146666666666667,0.5625,362,229.371231319645,595.48655290569,582.478443261053,609.570827348028,233.48655290569,220.478443261053,247.570827348028,227.670057834981,4.11532158604476,-8.89278805859257,18.199596028383,-1.70117348466383,538.254633966391,589.670057834981,51.4154238685903
"8","100","15","50",0.52,0.133333333333333,0.6,406,210.092352860087,579.966891439599,564.749922580814,596.370858334374,173.966891439599,158.749922580814,190.370858334374,161.232022396134,-36.1254614204878,-51.3424302792735,-19.7214945257129,-48.8603304639532,528.992588137613,567.232022396134,38.2394342585205
"9","100","15","50",0.44,0.16,0.523809523809524,350,187.126476484356,517.244513385623,509.231806175501,533.242637734777,167.244513385623,159.231806175501,183.242637734777,173.855238919733,-19.881963098733,-27.8946703088546,-3.88383874957847,-13.2712375646226,501.502019514982,523.855238919733,22.353219404751
"10","100","15","50",0.52,0.16,0.619047619047619,310,198.099232066704,524.267720135234,505.093069269608,554.794190673648,214.267720135234,195.093069269608,244.794190673648,202.387399363166,16.1684880685302,-3.00616279709601,46.6949586069445,4.28816729646252,468.623921179926,512.387399363166,43.7634781832402
"11","100","15","50",0.52,0.186666666666667,0.639344262295082,334,200.132425959882,531.335353335542,515.277517819836,567.371021770181,197.335353335542,181.277517819836,233.371021770181,187.26416802307,-2.79707262433996,-18.8549081400452,33.2385958102989,-12.8682579368113,478.777345628077,521.26416802307,42.4868223949936
"12","100","15","50",0.52,0.16,0.619047619047619,298,204.843384259365,515.978414981821,494.358027059909,535.807182436396,217.978414981821,196.358027059909,237.807182436396,197.368931887471,13.1350307224555,-8.48535719945684,32.9637981770308,-7.47445237189388,452.193396236247,495.368931887471,43.1755356512247
"13","100","15","50",0.52,0.146666666666667,0.609375,282,252.652705340441,512.912462585325,502.218645826566,530.743650391915,230.912462585325,220.218645826566,248.743650391915,220.270213248501,-21.7402427551163,-32.4340595138756,-3.90905494852603,-32.3824920919399,504.59530147984,502.270213248501,-2.32508823133873
"14","100","15","50",0.52,0.146666666666667,0.609375,354,241.038249590555,560.798390493423,540.696655506172,580.621514689521,206.798390493423,186.696655506172,226.621514689521,194.000172117326,-34.2398590971319,-54.3415940843833,-14.4167349010339,-47.0380774732287,532.374484837379,548.000172117326,15.6256872799469
"15","100","15","50",0.52,0.146666666666667,0.609375,314,222.699067080515,500.769322615615,490.315382684366,524.923637885958,186.769322615615,176.315382684366,210.923637885958,171.524977200414,-35.9297444649002,-46.3836843961493,-11.7754291945573,-51.1740898801006,487.581596458167,485.524977200414,-2.05661925775286
"16","100","15","50",0.52,0.146666666666667,0.609375,266,228.739308770759,503.269442925408,487.77532311856,553.568162214572,237.269442925408,221.77532311856,287.568162214572,233.223033839732,8.53013415464969,-6.96398565219911,58.8288534438131,4.48372506897365,448.816634113144,499.223033839732,50.4063997265887
"17","100","15","50",0.44,0.133333333333333,0.507692307692308,470,177.899233690838,671.940803844548,661.058841854508,679.898338996582,201.940803844548,191.058841854508,209.898338996582,211.9936670845,24.0415701537097,13.1596081636696,31.9991053057438,34.094433393662,610.090206439742,681.9936670845,71.903460644758
"18","100","15","50",0.48,0.146666666666667,0.5625,386,203.176460540559,572.543348223593,560.496883543911,587.441190954381,186.543348223593,174.496883543911,201.441190954381,183.571362297641,-16.6331123169661,-28.6795769966477,-1.73526958617805,-19.6050982429177,543.700924885504,569.571362297641,25.8704374121376
"19","100","15","50",0.44,0.146666666666667,0.515625,346,204.367652651248,541.604801928565,530.764232661939,549.065322682073,195.604801928565,184.764232661939,203.065322682073,198.509310872859,-8.76285072268254,-19.6034199893094,-1.30232996917474,-5.85834177838845,517.43406596546,544.509310872859,27.0752449073992
"20","100","15","50",0.48,0.12,0.545454545454545,302,224.250113421506,467.015088723531,462.885006932739,483.048600783989,165.015088723531,160.885006932739,181.048600783989,159.7775729648,-59.2350246979742,-63.3651064887661,-43.2015126375164,-64.4725404567055,460.848455153959,461.7775729648,0.929117810840864
"21","100","15","50",0.48,0.146666666666667,0.5625,286,224.468062396515,530.42270656785,503.58604469422,536.982732064813,244.42270656785,217.58604469422,250.982732064813,231.545042526873,19.9546441713345,-6.88201770229534,26.5146696682978,7.07698013035815,477.372763444175,517.545042526873,40.1722790826987
"22","100","15","50",0.52,0.12,0.590909090909091,330,235.55920543578,554.698484479784,543.334997587757,568.717156162808,224.698484479784,213.334997587757,238.717156162808,215.515791407838,-10.8607209559958,-22.2242078480225,3.15795072702761,-20.0434140279418,525.406488710529,545.515791407838,20.109302697309
"23","100","15","50",0.48,0.133333333333333,0.553846153846154,370,222.371379707625,530.031335211862,520.843146645236,538.682837508541,160.031335211862,150.843146645236,168.682837508541,157.573024231782,-62.3400444957628,-71.5282330623893,-53.6885421990844,-64.7983554758429,515.274525862906,527.573024231782,12.2984983688765
"24","100","15","50",0.52,0.186666666666667,0.639344262295082,374,228.402456738394,594.827928221606,581.293849729475,641.519814652089,220.827928221606,207.293849729475,267.519814652089,207.706372861559,-7.5745285167884,-21.1086070089193,39.1173579136951,-20.6960838768357,537.641019607705,581.706372861559,44.0653532538537
"25","100","15","50",0.52,0.16,0.619047619047619,326,226.186944340933,556.204270198299,536.352341408023,572.282409089252,230.204270198299,210.352341408023,246.282409089252,210.952853118231,4.01732585736619,-15.8346029329095,20.0954647483194,-15.2340912227021,482.177571501316,536.952853118231,54.7752816169149
"26","100","15","50",0.48,0.173333333333333,0.580645161290323,374,197.904874168108,591.448957206973,579.339169851723,614.775160747987,217.448957206973,205.339169851723,240.775160747987,210.286741983053,19.5440830388653,7.43429568361478,42.870286579879,12.3818678149454,548.356851536475,584.286741983053,35.9298904465787
"27","100","15","50",0.48,0.16,0.571428571428571,374,234.675521821877,628.074652664609,613.06568249848,645.470073657255,254.074652664609,239.06568249848,271.470073657255,244.955384427024,19.3991308427313,4.39016067660233,36.7945518353773,10.2798626051462,572.287267391283,618.955384427024,46.6681170357411
"28","100","15","50",0.56,0.16,0.666666666666667,326,173.471610228298,483.432143838099,474.251476601633,506.933848891611,157.432143838099,148.251476601633,180.933848891611,142.180933080863,-16.0394663901982,-25.2201336266641,7.46223866331349,-31.2906771474342,429.916302043691,468.180933080863,38.264631037172
"29","100","15","50",0.56,0.16,0.666666666666667,258,227.104880187692,513.941426618258,476.62238710763,538.234765463621,255.941426618258,218.62238710763,280.234765463621,221.399484493995,28.8365464305656,-8.4824930800624,53.1298852759284,-5.70539569369748,438.312597343425,479.399484493995,41.0868871505697
"30","100","15","50",0.44,0.133333333333333,0.507692307692308,378,187.300668168648,567.196222580798,546.634909659104,577.207871813884,189.196222580798,168.634909659104,199.207871813884,177.318388441832,1.89555441215001,-18.6657585095435,11.907203645236,-9.98227972681613,514.133359875561,555.318388441832,41.1850285662709
"31","100","15","50",0.48,0.133333333333333,0.553846153846154,366,184.659276901716,538.599314561911,521.251276645975,559.845977040812,172.599314561911,155.251276645975,193.845977040812,172.882817737792,-12.0599623398055,-29.4080002557409,9.18670013909548,-11.7764591639242,518.365464908904,538.882817737792,20.5173528288877
"32","100","15","50",0.48,0.146666666666667,0.5625,418,210.50309784985,556.379740490972,549.534834486135,570.363612067546,138.379740490972,131.534834486135,152.363612067546,140.104095307557,-72.1233573588779,-78.9682633637151,-58.1394857823041,-70.3990025422928,543.531756207548,558.104095307557,14.5723391000088
"33","100","15","50",0.48,0.12,0.545454545454545,382,205.141288125463,581.009322122958,576.913869588881,597.814470769288,199.009322122958,194.913869588881,215.814470769288,204.094787957299,-6.13196600250572,-10.2274185365821,10.673182643825,-1.04650016816439,535.358981343974,586.094787957299,50.7358066133251
"34","100","15","50",0.52,0.173333333333333,0.629032258064516,318,181.895137468413,490.873856145237,470.498098462322,505.873210902665,172.873856145237,152.498098462322,187.873210902665,155.838521868666,-9.02128132317591,-29.3970390060909,5.97807343425166,-26.0566155997475,452.052338966447,473.838521868666,21.7861829022184
"35","100","15","50",0.48,0.146666666666667,0.5625,454,197.930275678794,637.849085638803,615.23030374353,666.428944904299,183.849085638803,161.23030374353,212.428944904299,180.097557360452,-14.0811900399915,-36.6999719352644,14.4986692255051,-17.8327183183422,608.19078373535,634.097557360452,25.9067736251016
"36","100","15","50",0.52,0.16,0.619047619047619,370,236.439948324528,605.548808524363,578.078775095158,636.746767325718,235.548808524363,208.078775095158,266.746767325718,215.176507190875,-0.891139800165206,-28.3611732293705,30.3068190011894,-21.2634411336531,560.885453337396,585.176507190875,24.2910538534791
"37","100","15","50",0.48,0.173333333333333,0.580645161290323,410,230.763973971561,629.20650739005,605.861788055356,636.491751609429,219.20650739005,195.861788055356,226.491751609429,208.650603358216,-11.5574665815102,-34.9021859162047,-4.27222236213166,-22.1133706133442,579.072400274174,618.650603358216,39.5782030840426
"38","100","15","50",0.48,0.173333333333333,0.580645161290323,366,191.87958832208,553.370667340177,539.854471549218,578.944280686067,187.370667340177,173.854471549218,212.944280686067,176.337423257222,-4.50892098190346,-18.0251167728625,21.0646923639867,-15.5421650648588,489.018069431106,542.337423257222,53.3193538261154
"39","100","15","50",0.56,0.146666666666667,0.65625,254,253.018988708585,474.548845222759,457.429440424343,486.070434915492,220.548845222759,203.429440424343,232.070434915492,201.905605408323,-32.4701434858264,-49.5895482842423,-20.9485537930928,-51.1133833002618,398.118337693572,455.905605408323,57.7872677147515
"40","100","15","50",0.56,0.173333333333333,0.67741935483871,274,238.575479612578,497.036804780394,487.639475098968,520.264256854094,223.036804780394,213.639475098968,246.264256854094,207.87732377471,-15.5386748321844,-24.9360045136102,7.68877724151511,-30.6981558378687,451.257274867808,481.87732377471,30.6200489069021
"41","100","15","50",0.52,0.12,0.590909090909091,386,242.700595801935,577.037377597221,561.567965824417,593.958972766486,191.037377597221,175.567965824417,207.958972766486,176.082730994112,-51.6632182047141,-67.1326299775176,-34.7416230354487,-66.6178648078235,552.648603854498,562.082730994112,9.43412713961322
"42","100","15","50",0.52,0.12,0.590909090909091,310,224.906252558536,501.443469336929,486.926008553955,526.533773047586,191.443469336929,176.926008553955,216.533773047586,178.256990081402,-33.4627832216069,-47.9802440045811,-8.37247951095011,-46.6492624771339,467.76770929988,488.256990081402,20.4892807815219
"43","100","15","50",0.52,0.16,0.619047619047619,306,192.202467821158,493.588927628285,484.165039537791,516.974990921117,187.588927628285,178.165039537791,210.974990921117,174.944117004465,-4.61354019287359,-14.0374282833669,18.7725230999588,-17.258350816693,461.93189838014,480.944117004465,19.0122186243248
"44","100","15","50",0.48,0.173333333333333,0.580645161290323,338,217.243742789237,576.408114569822,566.442877371118,599.866774553366,238.408114569822,228.442877371118,261.866774553366,227.93639055472,21.1643717805849,11.1991345818805,44.6230317641284,10.6926477654831,524.093065982836,565.93639055472,41.8433245718841
"45","100","15","50",0.48,0.16,0.571428571428571,338,235.655888423613,539.65364121324,528.054812871066,565.540904964755,201.65364121324,190.054812871066,227.540904964755,206.316801304179,-34.0022472103721,-45.6010755525465,-8.11498345885724,-29.3390871194337,510.250794304812,544.316801304179,34.0660069993669
"46","100","15","50",0.48,0.133333333333333,0.553846153846154,418,182.979010784366,544.291545585953,532.411289461528,571.55677078448,126.291545585953,114.411289461528,153.55677078448,131.060702113178,-56.6874651984126,-68.5677213228371,-29.422239999886,-51.9183086711878,505.055829482322,549.060702113178,44.0048726308553
"47","100","15","50",0.52,0.146666666666667,0.609375,278,205.36137778802,480.979693445399,467.08404782435,489.764332736518,202.979693445399,189.08404782435,211.764332736518,189.120677970972,-2.38168434262136,-16.2773299636706,6.40295494849713,-16.2406998170484,435.799762416067,467.120677970972,31.3209155549048
