"subject","Ntrials","pmissReq","tau","presp","pmiss","presp_adj","ssd","SSRTtrue","nthRT_all","nthRT_resp","nthRT_adj","SSRTall","SSRTresp","SSRTadj","SSRTmean","SSRTall_diff","SSRTresp_diff","SSRTadj_diff","SSRTmean_diff","sRT","goRT","raceCheck"
"1","100","0","200",0.56,0,0.56,424,201.371092937768,673.567079472782,673.567079472782,673.567079472782,249.567079472782,249.567079472782,249.567079472782,277.094195723116,48.1959865350144,48.1959865350144,48.1959865350144,75.7231027853488,522.607805569231,701.094195723116,178.486390153885
"2","100","0","200",0.52,0,0.52,452,223.687154064088,739.082430311389,739.082430311389,739.082430311389,287.082430311389,287.082430311389,287.082430311389,299.82172363355,63.3952762473006,63.3952762473006,63.3952762473006,76.1345695694616,588.035528811819,751.82172363355,163.78619482173
"3","100","0","200",0.52,0,0.52,444,213.901324158257,678.206337413337,678.206337413337,678.206337413337,234.206337413337,234.206337413337,234.206337413337,286.013679929128,20.3050132550798,20.3050132550798,20.3050132550798,72.1123557708704,578.485945938264,730.013679929128,151.527733990864
"4","100","0","200",0.52,0.0266666666666666,0.534246575342466,520,193.972942336437,680.73127217485,677.712739027601,684.012995272891,160.73127217485,157.712739027601,164.012995272891,207.364951512917,-33.2416701615869,-36.2602033088365,-29.9599470635469,13.3920091764792,638.61115031705,727.364951512917,88.753801195867
"5","100","0","200",0.52,0.0133333333333333,0.527027027027027,496,168.61120231159,704.872786443108,699.983092473899,709.512624695866,208.872786443108,203.983092473899,213.512624695866,281.042113136708,40.2615841315184,35.3718901623092,44.9014223842762,112.430910825118,603.85273309869,777.042113136708,173.189380038018
"6","100","0","200",0.52,0,0.52,456,180.826726055604,611.227782502678,611.227782502678,611.227782502678,155.227782502678,155.227782502678,155.227782502678,194.858304787804,-25.5989435529257,-25.5989435529257,-25.5989435529257,14.0315787322002,509.933389048654,650.858304787804,140.92491573915
"7","100","0","200",0.56,0.0133333333333333,0.567567567567568,408,209.120819691857,635.484780706693,625.517408097892,643.722083236651,227.484780706693,217.517408097892,235.722083236651,232.202109453277,18.3639610148355,8.39658840603514,26.6012635447939,23.0812897614202,485.976054041736,640.202109453277,154.226055411541
"8","100","0","200",0.52,0.0133333333333333,0.527027027027027,508,175.914033499648,686.803075449511,686.482278260249,687.474172969704,178.803075449511,178.482278260249,179.474172969704,191.070591867161,2.88904194986299,2.56824476060092,3.5601394700559,15.1565583675131,620.654694298205,699.070591867161,78.4158975689561
"9","100","0","200",0.48,0.0266666666666666,0.493150684931507,540,206.475238879737,680.733462152755,672.886804787695,687.486889841168,140.733462152755,132.886804787695,147.486889841168,202.865269266351,-65.7417767269823,-73.5884340920419,-58.9883490385693,-3.60996961338586,619.769977829049,742.865269266351,123.095291437302
"10","100","0","200",0.52,0.0133333333333333,0.527027027027027,432,232.520633289803,655.234702897989,653.33030502912,657.125210531954,223.234702897989,221.33030502912,225.125210531954,247.996031565637,-9.28593039181388,-11.1903282606833,-7.39542275784916,15.4753982758343,590.584011047116,679.996031565637,89.4120205185214
