"subject","Ntrials","pmissReq","tau","presp","pmiss","presp_adj","ssd","SSRTtrue","nthRT_all","nthRT_resp","nthRT_adj","SSRTall","SSRTresp","SSRTadj","SSRTmean","SSRTall_diff","SSRTresp_diff","SSRTadj_diff","SSRTmean_diff","sRT","goRT","raceCheck"
"1","800","10","50",0.5,0.106666666666667,0.559701492537313,370,255.602943454539,638.979556737792,629.172564993183,649.031909874654,268.979556737792,259.172564993183,279.031909874654,260.646511734732,13.3766132832532,3.56962153864424,23.4289664201151,5.04356828019274,591.682788987092,630.646511734732,38.9637227476393
"2","800","10","50",0.505,0.09,0.554945054945055,284.5,206.917463336694,505.341968314783,497.076117900733,513.691939676613,220.841968314783,212.576117900733,229.191939676613,216.003832287266,13.9245049780888,5.65865456403876,22.2744763399182,9.08636895057177,444.735801167548,500.503832287266,55.7680311197182
"3","800","10","50",0.505,0.0933333333333334,0.556985294117647,315,225.4654841207,542.115210060772,531.989476901103,551.851980919401,227.115210060772,216.989476901103,236.851980919401,228.046765390941,1.64972594007244,-8.47600721959671,11.3864967987012,2.58128127024131,497.115016213606,543.046765390941,45.9317491773354
"4","800","10","50",0.5,0.0983333333333334,0.55452865064695,406.5,170.943661237116,561.142337748497,550.056631923355,569.146498596941,154.642337748497,143.556631923355,162.646498596941,146.899655504402,-16.3013234886184,-27.387029313761,-8.29716264017432,-24.0440057327141,519.866009804743,553.399655504402,33.5336456996586
"5","800","10","50",0.505,0.106666666666667,0.565298507462687,300.5,198.931018439752,483.812352320025,473.1322031662,495.824431771551,183.312352320025,172.6322031662,195.324431771551,177.512266201681,-15.6186661197273,-26.2988152735513,-3.60658666820098,-21.4187522380705,444.444067348371,478.012266201681,33.5681988533104
"6","800","10","50",0.495,0.0983333333333334,0.548983364140481,343,209.799471473914,552.206609319475,544.271302520934,562.491480100421,209.206609319475,201.271302520934,219.491480100421,206.466245962643,-0.592862154439331,-8.52816895298031,9.69200862650666,-3.33322551127083,519.103963861742,549.466245962643,30.3622821009019
"7","800","10","50",0.5,0.0966666666666667,0.553505535055351,357,193.786306914507,540.232190081778,531.287810070437,551.903783162053,183.232190081778,174.287810070437,194.903783162053,183.986029051968,-10.5541168327295,-19.4984968440696,1.11747624754562,-9.80027786253876,512.632995859215,540.986029051968,28.3530331927528
"8","800","10","50",0.505,0.0983333333333334,0.56007393715342,276,248.374522066781,512.054040480272,505.281209414677,522.725852998571,236.054040480272,229.281209414677,246.725852998571,233.756547375977,-12.3204815865085,-19.0933126521044,-1.64866906821021,-14.6179746908038,476.39775911913,509.756547375977,33.3587882568471
"9","800","10","50",0.5,0.101666666666667,0.556586270871985,394,201.906321123484,587.190132601407,578.911676345258,601.079518080115,193.190132601407,184.911676345258,207.079518080115,191.007515459146,-8.71618852207746,-16.9946447782263,5.1731969566307,-10.8988056643384,556.342127659618,585.007515459146,28.6653877995285
"10","800","10","50",0.5,0.108333333333333,0.560747663551402,306.5,214.442524232781,522.048345686,513.166730337604,532.778453089345,215.548345686,206.666730337604,226.278453089345,211.459442272034,1.10582145321848,-7.77579389517689,11.8359288565638,-2.98308196074686,474.848074150833,517.959442272034,43.1113681212014
