"subject","Ntrials","pmissReq","tau","presp","pmiss","presp_adj","ssd","SSRTtrue","nthRT_all","nthRT_resp","nthRT_adj","SSRTall","SSRTresp","SSRTadj","SSRTmean","SSRTall_diff","SSRTresp_diff","SSRTadj_diff","SSRTmean_diff","sRT","goRT","raceCheck"
"1","200","15","1",0.48,0.14,0.558139534883721,382,209.343511625129,577.569189849406,566.953163246429,584.854348490775,195.569189849406,184.953163246429,202.854348490775,185.704046237834,-13.7743217757232,-24.3903483787002,-6.48916313435413,-23.6394653872951,542.155775875253,567.704046237834,25.5482703625811
"2","200","15","1",0.48,0.146666666666667,0.5625,432,187.685994617782,598.212968190891,590.834106385875,611.982494451852,166.212968190891,158.834106385875,179.982494451852,159.483828117046,-21.473026426891,-28.851888231907,-7.70350016593011,-28.2021665007361,575.106553324592,591.483828117046,16.3772747924547
"3","200","15","1",0.5,0.14,0.581395348837209,282,221.203730308086,477.001538532303,467.233874757514,482.809841269101,195.001538532303,185.233874757514,200.809841269101,175.749446727139,-26.2021917757833,-35.969855550572,-20.3938890389853,-45.4542835809472,436.536285012574,457.749446727139,21.2131617145644
"4","200","15","1",0.5,0.166666666666667,0.6,312,219.552698147668,539.126803870776,527.968221058881,556.254035159405,227.126803870776,215.968221058881,244.254035159405,218.30034039121,7.57410572310783,-3.58447708878629,24.7013370117373,-1.25235775645757,505.510824737916,530.30034039121,24.7895156532946
"5","200","15","1",0.52,0.153333333333333,0.614173228346457,182,219.901110023092,413.045537904528,402.463193997122,424.328307314438,231.045537904528,220.463193997122,242.328307314438,212.564439284612,11.1444278814355,0.562083974029917,22.4271972913454,-7.33667073848011,371.616155414801,394.564439284612,22.948283869811
"6","200","15","1",0.5,0.18,0.609756097560976,350,183.841354056005,533.791184217616,517.736044138352,555.564006354958,183.791184217616,167.736044138352,205.564006354958,174.446565545679,-0.0501698383886549,-16.1053099176533,21.7226522989531,-9.39478851032615,498.154624830493,524.446565545679,26.2919407151863
"7","200","15","1",0.48,0.153333333333333,0.566929133858268,334,222.674721506931,542.862626450839,531.775637233987,559.757711083201,208.862626450839,197.775637233987,225.757711083201,209.013853808201,-13.8120950560927,-24.8990842729441,3.0829895762692,-13.6608676987306,517.264110153889,543.013853808201,25.7497436543119
"8","200","15","1",0.52,0.16,0.619047619047619,342,214.119428728714,577.944427187168,563.191697423947,601.102571721266,235.944427187168,221.191697423947,259.102571721266,221.879144800227,21.8249984584533,7.07226869523296,44.983142992552,7.75971607151266,522.537279846513,563.879144800227,41.3418649537134
"9","200","15","1",0.5,0.16,0.595238095238095,292,200.992830898655,489.393770786624,473.454901837591,502.278093567817,197.393770786624,181.454901837591,210.278093567817,180.846826353052,-3.59906011203057,-19.5379290610643,9.28526266916251,-20.1460045456032,463.133144724309,472.846826353052,9.71368162874285
"10","200","15","1",0.52,0.146666666666667,0.609375,184,221.139080022716,386.716265104769,374.91023246378,401.742343200228,202.716265104769,190.91023246378,217.742343200228,192.734460897125,-18.4228149179469,-30.2288475589362,-3.39673682248775,-28.4046191255912,368.283667301853,376.734460897125,8.45079359527244
