"subject","Ntrials","pmissReq","tau","presp","pmiss","presp_adj","ssd","SSRTtrue","nthRT_all","nthRT_resp","nthRT_adj","SSRTall","SSRTresp","SSRTadj","SSRTmean","SSRTall_diff","SSRTresp_diff","SSRTadj_diff","SSRTmean_diff"
"1","800","10","150",0.505,0.095,0.558011049723757,412.5,233.392071247768,630.698195245925,612.608467798467,647.076124764055,218.198195245925,200.108467798467,234.576124764055,233.973429322901,-15.1938760018433,-33.2836034493016,1.18405351628672,0.581358075132869
"2","800","10","150",0.495,0.106666666666667,0.55410447761194,355.5,240.389600534799,613.942390715021,593.046746043066,635.772397306048,258.442390715021,237.546746043066,280.272397306048,275.282977131101,18.0527901802224,-2.84285449173277,39.882796771249,34.8933765963019
"3","800","10","150",0.505,0.11,0.567415730337079,430,207.811326595915,613.951307010313,593.542784392095,646.842190579982,183.951307010313,163.542784392095,216.842190579982,202.472427080604,-23.8600195856029,-44.2685422038207,9.0308639840662,-5.338899515311
"4","800","10","150",0.5,0.0916666666666667,0.55045871559633,503.5,200.775079153121,676.914948382699,657.554298752588,701.270950403873,173.414948382699,154.054298752588,197.770950403873,190.324003693738,-27.3601307704217,-46.7207804005324,-3.0041287492478,-10.4510754593825
"5","800","10","150",0.5,0.1,0.555555555555556,420.5,225.583873737745,647.498149964462,627.416991005696,667.880062557876,226.998149964462,206.916991005696,247.380062557876,249.079655448306,1.41427622671691,-18.6668827320484,21.796188820131,23.4957817105613
"6","800","10","150",0.505,0.0933333333333334,0.556985294117647,376.5,268.275895788776,608.474365599825,597.45337249496,624.795980700902,231.974365599825,220.95337249496,248.295980700902,254.901941786166,-36.3015301889516,-47.3225232938163,-19.9799150878747,-13.3739540026105
"7","800","10","150",0.505,0.1,0.561111111111111,380.5,197.671505427572,566.18055236762,551.207002801429,585.682206689469,185.68055236762,170.707002801429,205.182206689469,206.566058921599,-11.9909530599521,-26.964502626143,7.51070126189637,8.89455349402698
"8","800","10","150",0.5,0.095,0.552486187845304,456.5,262.074995828943,730.717595672392,711.058833169943,750.262222422533,274.217595672392,254.558833169943,293.762222422533,293.699486897473,12.1425998434485,-7.51616265899986,31.6872265935899,31.6244910685298
"9","800","10","150",0.505,0.0983333333333334,0.56007393715342,374,243.834524050734,599.2133026432,586.25166261148,614.244798087276,225.2133026432,212.25166261148,240.244798087276,234.292975738396,-18.6212214075345,-31.5828614392539,-3.58972596345842,-9.54154831233853
"10","800","10","150",0.505,0.105,0.564245810055866,437,236.435306866258,662.565315683926,645.141282842126,681.13153090681,225.565315683926,208.141282842126,244.13153090681,242.959870758266,-10.8699911823322,-28.2940240241322,7.69622404055215,6.52456389200793
"11","800","10","150",0.5,0.1,0.555555555555556,419.5,267.98307878343,674.725853133262,663.103671656207,696.370614757013,255.225853133262,243.603671656207,276.870614757013,279.506038058388,-12.7572256501686,-24.3794071272231,8.88753597358226,11.5229592749573
"12","800","10","150",0.495,0.0966666666666667,0.547970479704797,457,196.900356913721,639.103473760165,622.680124060002,658.784520757359,182.103473760165,165.680124060002,201.784520757359,205.602700368449,-14.7968831535561,-31.2202328537186,4.88416384363796,8.70234345472824
"13","800","10","150",0.5,0.1,0.555555555555556,488.5,237.326276913701,696.047781889895,679.229080603495,714.642484696736,207.547781889895,190.729080603495,226.142484696736,222.602210140307,-29.7784950238064,-46.5971963102066,-11.1837922169655,-14.7240667733941
"14","800","10","150",0.505,0.111666666666667,0.568480300187617,408,200.89247220708,612.177141653907,588.085214054155,647.291317507838,204.177141653907,180.085214054155,239.291317507838,222.454344946109,3.28466944682717,-20.8072581529245,38.3988453007579,21.5618727390292
"15","800","10","150",0.5,0.115,0.564971751412429,414,201.889722199176,623.702324290305,599.088111303726,652.76066836566,209.702324290305,185.088111303726,238.76066836566,228.664461029431,7.81260209112861,-16.8016108954507,36.8709461664831,26.7747388302543
"16","800","10","150",0.5,0.0933333333333334,0.551470588235294,533.5,201.541223200508,705.558311229782,691.031790024121,731.293502931588,172.058311229782,157.531790024121,197.793502931588,193.319587454427,-29.482911970726,-44.0094331763878,-3.74772026892003,-8.22163574608101
"17","800","10","150",0.505,0.0983333333333334,0.56007393715342,373.5,213.826046146512,614.938970672284,596.907732962574,633.576399884714,241.438970672284,223.407732962574,260.076399884714,264.21436406858,27.612924525772,9.58168681606207,46.2503537382021,50.3883179220685
"18","800","10","150",0.5,0.0966666666666667,0.553505535055351,474,219.592303431394,671.425879959333,655.512311560017,691.050115375816,197.425879959333,181.512311560017,217.050115375816,215.063922256696,-22.1664234720608,-38.0799918713767,-2.54218805557807,-4.52838117469773
"19","800","10","150",0.495,0.0983333333333334,0.548983364140481,420.5,239.534832290797,643.150730284851,626.216093802251,658.320555279358,222.650730284851,205.716093802251,237.820555279358,239.832780780633,-16.884102005946,-33.8187384885458,-1.71427701143818,0.297948489836131
"20","800","10","150",0.5,0.1,0.555555555555556,489,194.208035074715,674.962514234262,658.805885140433,696.910589779121,185.962514234262,169.805885140433,207.910589779121,210.75096895759,-8.24552084045257,-24.4021499342822,13.7025547044066,16.5429338828755
"21","800","10","150",0.495,0.09,0.543956043956044,424.5,249.093312440475,624.749723386438,612.911433180186,643.160826609832,200.249723386438,188.411433180186,218.660826609832,220.377200153565,-48.8435890540367,-60.6818792602886,-30.4324858306428,-28.7161122869096
"22","800","10","150",0.505,0.106666666666667,0.565298507462687,443.5,241.827542905268,673.219703979474,648.137636046221,701.790696134943,229.719703979474,204.637636046221,258.290696134943,242.228698056699,-12.1078389257943,-37.1899068590473,16.4631532296748,0.401155151431055
"23","800","10","150",0.51,0.11,0.573033707865169,338,234.120198407355,575.603045628189,552.528857767915,610.638620505476,237.603045628189,214.528857767915,272.638620505476,252.319445852065,3.48284722083426,-19.5913406394402,38.5184220981207,18.1992474447098
"24","800","10","150",0.505,0.101666666666667,0.562152133580705,360,250.831746447195,622.85397765105,601.410865449017,645.824742707839,262.85397765105,241.410865449017,285.824742707839,278.846066475691,12.0222312038554,-9.42088099817823,34.9929962606446,28.014320028496
"25","800","10","150",0.51,0.113333333333333,0.575187969924812,332,244.721378348808,574.471553920111,550.999451594763,614.515275308076,242.471553920111,218.999451594763,282.515275308076,255.195724468935,-2.24982442869685,-25.7219267540448,37.7938969592687,10.4743461201273
"26","800","10","150",0.5,0.105,0.558659217877095,451,223.95902994858,665.886698683233,643.993827029786,689.076848916889,214.886698683233,192.993827029786,238.076848916889,228.221497083395,-9.07233126534723,-30.9652029187942,14.117818968309,4.26246713481427
"27","800","10","150",0.505,0.0933333333333334,0.556985294117647,401,201.448202777846,579.430997872101,562.064703919673,598.192683113987,178.430997872101,161.064703919673,197.192683113987,198.581526913186,-23.0172049057455,-40.3834988581733,-4.25551966385953,-2.86667586466044
"28","800","10","150",0.505,0.103333333333333,0.563197026022305,417.5,232.417921074013,652.10526015155,635.109229509419,676.912400522285,234.60526015155,217.609229509419,259.412400522285,250.067476114918,2.18733907753665,-14.8086915645946,26.9944794482717,17.6495550409046
"29","800","10","150",0.5,0.0966666666666667,0.553505535055351,440.5,205.242567407182,634.796090104663,619.015343445283,658.941832958129,194.296090104663,178.515343445283,218.441832958129,219.726400232951,-10.9464773025188,-26.7272239618986,13.1992655509479,14.4838328257696
