"subject","Ntrials","pmissReq","tau","presp","pmiss","presp_adj","ssd","SSRTtrue","nthRT_all","nthRT_resp","nthRT_adj","SSRTall","SSRTresp","SSRTadj","SSRTmean","SSRTall_diff","SSRTresp_diff","SSRTadj_diff","SSRTmean_diff"
"1","800","15","50",0.49,0.148333333333333,0.575342465753425,411.5,233.308553194977,631.050121540017,618.073554939528,649.159696961119,219.550121540017,206.573554939528,237.659696961119,210.317949711106,-13.7584316549593,-26.7349982554492,4.35114376614194,-22.9906034838706
"2","800","15","50",0.495,0.136666666666667,0.573359073359073,425.5,192.46277482015,598.556571732812,581.913139411471,611.521758954497,173.056571732812,156.413139411471,186.021758954497,163.989929913454,-19.406203087338,-36.049635408679,-6.44101586565296,-28.4728449066965
"3","800","15","50",0.51,0.156666666666667,0.604743083003953,285.5,240.028367564185,517.838760710311,499.709087677374,542.787788159177,232.338760710311,214.209087677374,257.287788159177,223.702889288551,-7.68960685387452,-25.8192798868114,17.2594205949914,-16.3254782756339
"4","800","15","50",0.5,0.155,0.591715976331361,319,236.618878548213,542.542041292874,528.123385164626,560.863751789656,223.542041292874,209.123385164626,241.863751789656,219.144063313091,-13.0768372553393,-27.4954933835875,5.24487324144229,-17.4748152351224
"5","800","15","50",0.5,0.15,0.588235294117647,368.5,229.988626502296,593.080280829521,578.580700394916,614.191924339172,224.580280829521,210.080700394916,245.691924339172,217.499743609063,-5.40834567277449,-19.9079261073801,15.7032978368769,-12.4888828932324
"6","800","15","50",0.5,0.15,0.588235294117647,347,231.4245107874,579.422052462239,567.868502935712,599.237681785103,232.422052462239,220.868502935712,252.237681785103,225.182463319723,0.997541674838459,-10.5560078516883,20.8131709977031,-6.24204746767722
"7","800","15","50",0.505,0.15,0.594117647058824,276.5,244.886010369028,496.342658825229,480.90078914571,523.761089192014,219.842658825229,204.40078914571,247.261089192014,210.44899401398,-25.0433515437991,-40.4852212233183,2.37507882298615,-34.4370163550481
"8","800","15","50",0.5,0.141666666666667,0.58252427184466,333.5,251.905991913125,570.623385148544,557.201259920598,585.012706812356,237.123385148544,223.701259920598,251.512706812356,228.297251242305,-14.7826067645805,-28.2047319925267,-0.393285100768566,-23.6087406708201
"9","800","15","50",0.5,0.153333333333333,0.590551181102362,315.5,249.076358374031,563.403924457927,550.204086805599,581.433341271629,247.903924457927,234.704086805599,265.933341271629,242.507043473219,-1.17243391610344,-14.3722715684319,16.8569828975986,-6.56931490081132
"10","800","15","50",0.5,0.161666666666667,0.596421471172962,313,268.275120507022,584.28938704346,569.659688461962,614.017744490649,271.28938704346,256.659688461962,301.017744490649,262.147922726905,3.01426653643847,-11.6154320450593,32.742623983627,-6.12719778011609
"11","800","15","50",0.5,0.145,0.584795321637427,376.5,227.090072713257,585.871520219651,572.813358451294,606.304461160426,209.371520219651,196.313358451294,229.804461160426,206.916250272414,-17.7185524936058,-30.7767142619632,2.71438844716889,-20.1738224408427
"12","800","15","50",0.5,0.145,0.584795321637427,351,227.809646983129,579.822725136128,563.673607208152,596.359989947109,228.822725136128,212.673607208152,245.359989947109,219.090072371006,1.01307815299924,-15.1360397749771,17.5503429639804,-8.71957461212241
"13","800","15","50",0.505,0.163333333333333,0.603585657370518,248.5,224.010375524732,476.212281274764,458.743153196786,498.5495717782,227.712281274764,210.243153196786,250.0495717782,214.822968236014,3.7019057500321,-13.7672223279458,26.039196253468,-9.18740728871791
"14","800","15","50",0.5,0.14,0.581395348837209,318,253.640106833208,554.910180349927,539.821977416272,568.806600551467,236.910180349927,221.821977416272,250.806600551467,229.759771187207,-16.7299264832801,-31.8181294169358,-2.83350628174063,-23.8803356460006
