"subject","Ntrials","pmissReq","tau","presp","pmiss","presp_adj","ssd","SSRTtrue","nthRT_all","nthRT_resp","nthRT_adj","SSRTall","SSRTresp","SSRTadj","SSRTmean","SSRTall_diff","SSRTresp_diff","SSRTadj_diff","SSRTmean_diff"
"1","800","10","100",0.51,0.111666666666667,0.574108818011257,267,222.687217707667,482.309701656728,469.690464614259,500.06190998199,215.309701656728,202.690464614259,233.06190998199,220.259182832084,-7.37751605093959,-19.9967530934081,10.3746922743228,-2.42803487558328
"2","800","10","100",0.5,0.103333333333333,0.557620817843866,372.5,232.332722179029,600.31592178771,585.464073105791,614.049407993491,227.81592178771,212.964073105791,241.549407993491,229.9565270239,-4.51680039131955,-19.3686490732379,9.21668581446144,-2.37619515512873
"3","800","10","100",0.5,0.105,0.558659217877095,427.5,227.529776557449,622.831627753152,614.003626920425,638.35961143356,195.331627753152,186.503626920425,210.85961143356,204.590275168615,-32.1981488042975,-41.026149637024,-16.6701651238896,-22.9395013888345
"4","800","10","100",0.51,0.0983333333333334,0.565619223659889,302,262.485092772942,547.539939087151,536.251621714317,558.867369364398,245.539939087151,234.251621714317,256.867369364398,249.705704651575,-16.9451536857911,-28.2334710586246,-5.61772340854372,-12.7793881213672
"5","800","10","100",0.505,0.1,0.561111111111111,383.5,230.071771778675,598.362196760982,583.808543508332,612.113970443827,214.862196760982,200.308543508332,228.613970443827,223.726302313275,-15.2095750176932,-29.7632282703433,-1.45780133484803,-6.34546946539993
"6","800","10","100",0.5,0.103333333333333,0.557620817843866,380,214.482308204134,590.038831073581,579.098770989422,602.227453485151,210.038831073581,199.098770989422,222.227453485151,212.6668842188,-4.44347713055299,-15.3835372147124,7.74514528101713,-1.81542398533429
"7","800","10","100",0.5,0.095,0.552486187845304,307.5,272.805456619073,579.231537110078,565.856405890358,594.123057895204,271.731537110078,258.356405890358,286.623057895204,279.987310472655,-1.07391950899506,-14.4490507287151,13.8176012761316,7.18185385358191
"8","800","10","100",0.5,0.101666666666667,0.556586270871985,374,245.096864319658,607.353087558641,591.773801071754,624.093350506553,233.353087558641,217.773801071754,250.093350506553,233.381633728459,-11.7437767610166,-27.3230632479039,4.99648618689534,-11.7152305911985
"9","800","10","100",0.505,0.095,0.558011049723757,393,221.824070954231,616.800344022371,605.296342937374,633.428108308,223.800344022371,212.296342937374,240.428108308,234.062894083125,1.97627306813993,-9.52772801685725,18.6040373537683,12.238823128894
"10","800","10","100",0.49,0.103333333333333,0.546468401486989,445,215.829358453646,647.481156560516,632.728834387567,663.888830827332,202.481156560516,187.728834387567,218.888830827332,211.010785321731,-13.3482018931302,-28.1005240660793,3.05947237368579,-4.81857313191497
"11","800","10","100",0.5,0.11,0.561797752808989,374.5,249.972013959005,610.647802029373,598.457888040823,633.269353592156,236.147802029373,223.957888040823,258.769353592156,247.511091889517,-13.8242119296317,-26.0141259181815,8.79733963315076,-2.4609220694883
"12","800","10","100",0.5,0.0966666666666667,0.553505535055351,378.5,236.972930798856,609.83416514931,595.742092734955,620.099093619083,231.33416514931,217.242092734955,241.599093619083,238.015450051654,-5.63876564954654,-19.7308380639016,4.62616282022708,1.04251925279738
"13","800","10","100",0.5,0.105,0.558659217877095,367,242.928805530145,613.218863540235,598.012690996003,636.709239557284,246.218863540235,231.012690996003,269.709239557284,256.850508755179,3.29005801009052,-11.9161145341415,26.7804340271392,13.9217032250349
"14","800","10","100",0.505,0.108333333333333,0.566355140186916,300.5,238.25171500239,543.930497305724,531.032714202266,558.607440502785,243.430497305724,230.532714202266,258.107440502785,249.142156559285,5.1787823033344,-7.71900080012358,19.8557255003949,10.890441556895
"15","800","10","100",0.505,0.0933333333333334,0.556985294117647,391,203.444946127369,560.115781501782,548.945051929614,581.459026186633,169.115781501782,157.945051929614,190.459026186633,182.393098248298,-34.3291646255873,-45.4998941977551,-12.9859199407363,-21.051847879071
"16","800","10","100",0.495,0.101666666666667,0.551020408163265,410,235.266415805005,637.571234826921,624.09944938113,651.531884472399,227.571234826921,214.09944938113,241.531884472399,238.315473506156,-7.69518097808341,-21.1669664238747,6.26546866739486,3.04905770115144
"17","800","10","100",0.495,0.0983333333333334,0.548983364140481,457,192.599831160683,642.167653900806,626.396054788956,657.843856999216,185.167653900806,169.396054788956,200.843856999216,197.053467969352,-7.43217725987671,-23.2037763717262,8.24402583853356,4.45363680866961
"18","800","10","100",0.5,0.0983333333333334,0.55452865064695,387,230.115688616629,595.470453835239,584.127032970725,610.066826400418,208.470453835239,197.127032970725,223.066826400418,220.125340309591,-21.6452347813894,-32.9886556459035,-7.04886221621101,-9.99034830703752
"19","800","10","100",0.505,0.0966666666666667,0.559040590405904,305.5,254.662892365192,550.748849584656,538.278539176585,567.798208692713,245.248849584656,232.778539176585,262.298208692713,260.870678293387,-9.41404278053542,-21.8843531886065,7.63531632752117,6.20778592819519
"20","800","10","100",0.5,0.103333333333333,0.557620817843866,458,196.886677175444,641.292355472081,626.844078208588,658.603712882323,183.292355472081,168.844078208588,200.603712882323,190.766203911732,-13.5943217033635,-28.0425989668561,3.7170357068787,-6.12047326371194
"21","800","10","100",0.51,0.1,0.566666666666667,339,251.664331116654,578.707161555106,562.018598271823,592.037346660627,239.707161555106,223.018598271823,253.037346660627,247.395241552033,-11.9571695615481,-28.6457328448315,1.37301554397303,-4.26908956462157
"22","800","10","100",0.5,0.106666666666667,0.559701492537313,296,245.993423251997,551.995427520012,540.460328917015,569.117674436258,255.995427520012,244.460328917015,273.117674436258,266.598014791505,10.0020042680153,-1.53309433498217,27.1242511842612,20.604591539508
"23","800","10","100",0.5,0.11,0.561797752808989,362,227.591790656822,577.869786227599,564.165697491394,592.904048888582,215.869786227599,202.165697491394,230.904048888582,216.599086103998,-11.722004429223,-25.4260931654276,3.31225823176072,-10.992704552824
"24","800","10","100",0.5,0.101666666666667,0.556586270871985,326.5,252.477197374299,591.294692220689,581.307039578704,606.283294573181,264.794692220689,254.807039578704,279.783294573181,274.833224766661,12.3174948463893,2.32984220440423,27.3060971988819,22.3560273923616
"25","800","10","100",0.495,0.105,0.553072625698324,371.5,222.807952181438,580.21695489498,569.308495621989,595.592421314047,208.71695489498,197.808495621989,224.092421314047,216.694420447019,-14.0909972864578,-24.9994565594493,1.28446913260862,-6.11353173441873
"26","800","10","100",0.5,0.1,0.555555555555556,428,223.492504413967,651.411040149726,637.323712948194,668.2241558716,223.411040149726,209.323712948194,240.2241558716,232.386731037557,-0.0814642642411059,-14.1687914657735,16.7316514576325,8.8942266235901
"27","800","10","100",0.505,0.0966666666666667,0.559040590405904,356.5,234.858994194825,582.156792470054,567.971174853895,597.513351605078,225.656792470054,211.471174853895,241.013351605078,234.259156447778,-9.20220172477099,-23.3878193409301,6.15435741025345,-0.599837747046706
"28","800","10","100",0.5,0.105,0.558659217877095,420.5,256.032133901907,652.484294049938,640.457262459629,670.064802645479,231.984294049938,219.957262459629,249.564802645479,241.844285949584,-24.0478398519692,-36.0748714422783,-6.46733125642845,-14.1878479523232
"29","800","10","100",0.505,0.105,0.564245810055866,365,216.827137925351,593.966461099615,580.595305589149,610.332791223409,228.966461099615,215.595305589149,245.332791223409,238.613315083807,12.1393231742641,-1.23183233620193,28.5056532980584,21.7861771584567
"30","800","10","100",0.495,0.105,0.553072625698324,405,229.412251937244,620.746312595712,607.19296683974,633.799418416976,215.746312595712,202.19296683974,228.799418416976,220.464192583511,-13.6659393415318,-27.2192850975041,-0.612833520268055,-8.94805935373302
