"subject","Ntrials","pmissReq","tau","presp","pmiss","presp_adj","ssd","SSRTtrue","nthRT_all","nthRT_resp","nthRT_adj","SSRTall","SSRTresp","SSRTadj","SSRTmean","SSRTall_diff","SSRTresp_diff","SSRTadj_diff","SSRTmean_diff"
"1","200","0","200",0.52,0.02,0.530612244897959,383,242.574837008789,640.609622874958,633.074915665936,642.490956743122,257.609622874958,250.074915665936,259.490956743122,320.387589673335,15.0347858661693,7.50007865714667,16.9161197343332,77.8127526645462
"2","200","0","200",0.52,0.0133333333333333,0.527027027027027,355,259.542437544703,630.024747191581,628.546984792362,631.857303669785,275.024747191581,273.546984792362,276.857303669785,324.032304039104,15.4823096468781,14.0045472476585,17.3148661250816,64.4898664944005
"3","200","0","200",0.52,0.0133333333333333,0.527027027027027,449,228.270990012179,703.080540182411,691.880500785682,706.495021687093,254.080540182411,242.880500785682,257.495021687093,285.439396633544,25.8095501702315,14.6095107735026,29.2240316749135,57.1684066213642
"4","200","0","200",0.54,0.00666666666666671,0.543624161073825,353,245.719710097977,621.272729970212,619.964592120868,622.705609235422,268.272729970212,266.964592120868,269.705609235422,297.243715382984,22.5530198722348,21.2448820228902,23.985899137445,51.5240052850065
"5","200","0","200",0.5,0.00666666666666671,0.503355704697987,417,210.680923475108,678.654705381867,678.627753428937,678.683244916837,261.654705381867,261.627753428937,261.683244916837,291.299804382268,50.9737819067589,50.9468299538287,51.0023214417292,80.6188809071604
"6","200","0","200",0.52,0,0.52,381,280.507435633499,669.172409376673,669.172409376673,669.172409376673,288.172409376673,288.172409376673,288.172409376673,334.471158301215,7.66497374317385,7.66497374317385,7.66497374317385,53.9637226677163
"7","200","0","200",0.52,0.0133333333333333,0.527027027027027,431,241.050107477527,683.543532570502,683.106930986779,686.46082859807,252.543532570502,252.106930986779,255.46082859807,284.213467596723,11.4934250929745,11.0568235092518,14.4107211205423,43.1633601191953
"8","200","0","200",0.48,0.00666666666666671,0.483221476510067,457,237.18761056197,722.28043401929,720.493858998245,724.090989913101,265.28043401929,263.493858998245,267.090989913101,315.291236013852,28.0928234573203,26.306248436275,29.9033793511314,78.1036254518824
"9","200","0","200",0.52,0.00666666666666671,0.523489932885906,409,246.113874523674,616.452791884701,616.384374348859,616.705152038954,207.452791884701,207.384374348859,207.705152038954,255.307085810126,-38.6610826389727,-38.7295001748156,-38.40872248472,9.19321128645208
"10","200","0","200",0.52,0.02,0.530612244897959,439,250.364459395027,669.58246804139,665.105603106432,674.752852042646,230.58246804139,226.105603106432,235.752852042646,260.164185960181,-19.7819913536369,-24.2588562885946,-14.6116073523804,9.79972656515483
"11","200","0","200",0.48,0.00666666666666671,0.483221476510067,493,217.872987081143,675.723560027237,671.348814816401,680.157026650299,182.723560027237,178.348814816401,187.157026650299,239.735062385955,-35.1494270539059,-39.5241722647421,-30.7159604308438,21.8620753048117
