"subject","Ntrials","pmissReq","tau","presp","pmiss","presp_adj","ssd","SSRTtrue","nthRT_all","nthRT_resp","nthRT_adj","SSRTall","SSRTresp","SSRTadj","SSRTmean","SSRTall_diff","SSRTresp_diff","SSRTadj_diff","SSRTmean_diff"
"1","200","10","100",0.52,0.1,0.577777777777778,351,237.504260101935,610.512967401519,592.585670550422,629.102704793417,259.512967401519,241.585670550422,278.102704793417,260.699234177921,22.0087072995842,4.08141044848739,40.5984446914822,23.1949740759862
"2","200","10","100",0.52,0.113333333333333,0.586466165413534,349,254.394946245124,617.902234542632,607.986975493115,628.570912186366,268.902234542632,258.986975493115,279.570912186366,262.385303741266,14.5072882975077,4.59202924799041,25.1759659412421,7.9903574961416
"3","200","10","100",0.5,0.0866666666666667,0.547445255474453,393,244.473014344437,642.846679036301,628.982505686973,669.135365129506,249.846679036301,235.982505686973,276.135365129506,275.750714586513,5.37366469186384,-8.49050865746426,31.6623507850691,31.2777002420758
"4","200","10","100",0.5,0.0866666666666667,0.547445255474453,427,192.394473672457,583.466449185618,573.28134334333,596.463439646459,156.466449185618,146.28134334333,169.463439646459,178.714775086084,-35.9280244868388,-46.1131303291271,-22.9310340259984,-13.6796985863733
"5","200","10","100",0.44,0.0866666666666667,0.481751824817518,471,250.555388454022,712.149761535305,703.951336166658,733.505198575299,241.149761535305,232.951336166658,262.505198575299,272.984777191701,-9.40562691871665,-17.604052287364,11.9498101212768,22.4293887376787
"6","200","10","100",0.52,0.0933333333333334,0.573529411764706,349,251.73286256562,592.998297556492,575.476653856221,609.054523123791,243.998297556492,226.476653856221,260.054523123791,249.496439043138,-7.73456500912886,-25.2562087093996,8.32166055817055,-2.2364235224822
"7","200","10","100",0.48,0.106666666666667,0.537313432835821,371,254.109468542102,604.358803547184,592.428482228304,623.399778199699,233.358803547184,221.428482228304,252.399778199699,251.278217253957,-20.7506649949188,-32.6809863137984,-1.70969034240318,-2.83125128814572
"8","200","10","100",0.54,0.106666666666667,0.604477611940299,295,228.218502523204,509.517324832141,498.918347066083,547.122254130006,214.517324832141,203.918347066083,252.122254130006,225.507664782575,-13.701177691063,-24.3001554571217,23.9037516068014,-2.71083774062976
"9","200","10","100",0.48,0.0866666666666667,0.525547445255474,443,242.618056223909,658.077160949337,646.722174076943,676.165225806134,215.077160949337,203.722174076943,233.165225806134,225.281245167253,-27.5408952745725,-38.8958821469658,-9.45283041777549,-17.336811056656
"10","200","10","100",0.5,0.126666666666667,0.572519083969466,331,227.140770406343,583.374676689142,570.70973405954,599.501158006397,252.374676689142,239.70973405954,268.501158006397,258.44401230262,25.2339062827987,12.5689636531968,41.360387600054,31.3032418962768
"11","200","10","100",0.5,0.106666666666667,0.559701492537313,425,241.987476400851,668.34628940729,649.79044557759,685.211879861633,243.34628940729,224.79044557759,260.211879861633,237.870627743597,1.35881300643959,-17.1970308232608,18.2244034607824,-4.11684865725411
"12","200","10","100",0.52,0.126666666666667,0.595419847328244,317,227.499038456581,518.01469058466,501.115277642479,537.265305921584,201.01469058466,184.115277642479,220.265305921584,195.516975087697,-26.4843478719212,-43.383760814102,-7.23373253499682,-31.9820633688838
"13","200","10","100",0.5,0.106666666666667,0.559701492537313,395,230.251850961702,621.722907316532,617.741573618012,636.825045555352,226.722907316532,222.741573618012,241.825045555352,248.230547257166,-3.52894364517019,-7.51027734368992,11.5731945936501,17.9786962954639
"14","200","10","100",0.52,0.08,0.565217391304348,393,215.228462641989,597.108919378039,592.90649226856,606.650850306577,204.108919378039,199.90649226856,213.650850306577,213.034851529816,-11.1195432639493,-15.3219703734287,-1.57761233541126,-2.19361111217293
"15","200","10","100",0.48,0.1,0.533333333333333,427,209.668882784506,612.922738616403,605.320343512508,624.097117862049,185.922738616403,178.320343512508,197.097117862049,193.210634772586,-23.7461441681025,-31.3485392719984,-12.571764922457,-16.45824801192
"16","200","10","100",0.48,0.0933333333333334,0.529411764705882,305,234.935496429489,541.543161683542,529.639676943015,550.021374298178,236.543161683542,224.639676943015,245.021374298178,240.066860274132,1.60766525405251,-10.2958194864746,10.0858778686887,5.13136384464241
"17","200","10","100",0.5,0.106666666666667,0.559701492537313,425,248.922289363245,646.052072171093,631.483001456428,660.969242159129,221.052072171093,206.483001456428,235.969242159129,232.111734976273,-27.8702171921523,-42.4392879068171,-12.9530472041158,-16.8105543869722
"18","200","10","100",0.52,0.0733333333333334,0.561151079136691,291,265.010788485982,538.593745428473,529.109846676871,549.780791404809,247.593745428473,238.109846676871,258.780791404809,254.288680619305,-17.4170430575095,-26.9009418091111,-6.229997081173,-10.7221078666774
"19","200","10","100",0.48,0.08,0.521739130434783,381,238.563506037345,575.325289416415,559.282631833995,590.101458773821,194.325289416415,178.282631833995,209.101458773821,210.273840753767,-44.2382166209304,-60.28087420335,-29.4620472635244,-28.2896652835784
"20","200","10","100",0.52,0.08,0.565217391304348,343,240.49925776216,584.544616654016,575.362655536987,597.378348148273,241.544616654016,232.362655536987,254.378348148273,236.538012961597,1.04535889185587,-8.13660222517279,13.8790903861126,-3.96124480056307
"21","200","10","100",0.52,0.1,0.577777777777778,411,209.591506373132,591.659159383701,578.036030651898,608.853660676948,180.659159383701,167.036030651898,197.853660676948,188.465806043569,-28.932346989431,-42.5554757212347,-11.737845696184,-21.125700329563
"22","200","10","100",0.52,0.106666666666667,0.582089552238806,343,231.546813290463,588.200100701364,572.917064094352,611.209303440535,245.200100701364,229.917064094352,268.209303440535,239.811871418273,13.6532874109015,-1.62974919611023,36.6624901500724,8.26505812781042
"23","200","10","100",0.5,0.1,0.555555555555556,415,235.843804439653,593.471421699791,584.946844371553,614.877466033359,178.471421699791,169.946844371553,199.877466033359,187.045428665966,-57.3723827398616,-65.8969600680992,-35.9663384062937,-48.7983757736867
"24","200","10","100",0.48,0.106666666666667,0.537313432835821,451,220.793512572288,632.338667487651,620.351595419488,655.230167548022,181.338667487651,169.351595419488,204.230167548022,206.57283058795,-39.454845084637,-51.4419171527997,-16.5633450242657,-14.220681984338
"25","200","10","100",0.48,0.08,0.521739130434783,485,209.178302274617,618.229860032783,608.21927448707,633.471322452873,133.229860032783,123.21927448707,148.471322452873,160.667147598923,-75.9484422418339,-85.9590277875462,-60.7069798217436,-48.5111546756937
"26","200","10","100",0.5,0.106666666666667,0.559701492537313,355,231.553956885158,578.339557300525,570.155359189631,597.673240318998,223.339557300525,215.155359189631,242.673240318998,239.103293759986,-8.2143995846325,-16.3985976955262,11.1192834338405,7.54933687482841
"27","200","10","100",0.52,0.106666666666667,0.582089552238806,333,229.751771041376,553.869050512815,538.571796899466,574.884576687964,220.869050512815,205.571796899466,241.884576687964,224.241058025589,-8.88272052856126,-24.1799741419099,12.1328056465879,-5.51071301578685
"28","200","10","100",0.5,0.106666666666667,0.559701492537313,335,253.174840184646,576.468729793254,569.326108336553,598.95907257963,241.468729793254,234.326108336553,263.95907257963,261.95987786755,-11.7061103913923,-18.8487318480928,10.7842323949839,8.7850376829042
"29","200","10","100",0.5,0.1,0.555555555555556,401,273.674027655397,642.770910668452,630.377705508804,658.44852439516,241.770910668452,229.377705508804,257.44852439516,252.545942946152,-31.9031169869452,-44.296322146593,-16.2255032602365,-21.1280847092446
"30","200","10","100",0.52,0.0933333333333334,0.573529411764706,293,235.646292538346,484.873318456217,478.393196114413,506.561576677389,191.873318456217,185.393196114413,213.561576677389,202.773755676281,-43.7729740821292,-50.2530964239339,-22.0847158609574,-32.8725368620651
"31","200","10","100",0.52,0.1,0.577777777777778,373,243.241679276712,611.628279741677,595.875359295486,631.227576721756,238.628279741677,222.875359295486,258.227576721756,231.091122093368,-4.613399535035,-20.3663199812263,14.9858974450441,-12.1505571833434
"32","200","10","100",0.52,0.133333333333333,0.6,305,234.752892122503,547.298757658952,525.096172663913,574.621638873531,242.298757658952,220.096172663913,269.621638873531,226.863757144264,7.54586553644938,-14.6567194585891,34.8687467510281,-7.8891349782385
