"subject","Ntrials","pmissReq","tau","presp","pmiss","presp_adj","ssd","SSRTtrue","nthRT_all","nthRT_resp","nthRT_adj","SSRTall","SSRTresp","SSRTadj","SSRTmean","SSRTall_diff","SSRTresp_diff","SSRTadj_diff","SSRTmean_diff","sRT","goRT","raceCheck"
"1","800","10","50",0.5,0.105,0.558659217877095,310.5,221.117978212696,516.237252408684,507.80770250546,529.156426215286,205.737252408684,197.30770250546,218.656426215286,206.44252763297,-15.3807258040116,-23.8102757072354,-2.46155199740988,-14.6754505797262,491.819008089332,516.94252763297,25.1235195436374
"2","800","10","50",0.495,0.0916666666666667,0.544954128440367,348.5,199.156377455746,562.169919003361,551.162919579841,575.104842384979,213.669919003361,202.662919579841,226.604842384979,214.856243840533,14.513541547615,3.50654212409495,27.4484649292333,15.6998663847868,504.798770516598,563.356243840533,58.5574733239341
"3","800","10","50",0.5,0.105,0.558659217877095,368.5,228.166311604742,604.854633285184,594.064476398386,615.341082949178,236.354633285184,225.564476398386,246.841082949178,231.505304040374,8.18832168044219,-2.6018352063561,18.6747713444366,3.3389924356328,555.02871981531,600.005304040374,44.9765842250641
"4","800","10","50",0.5,0.103333333333333,0.557620817843866,320.5,227.539292896995,540.298829757648,531.746270056708,551.579016039097,219.798829757648,211.246270056708,231.079016039097,216.806673061941,-7.74046313934753,-16.2930228402873,3.53972314210159,-10.7326198350548,490.701252182975,537.306673061941,46.6054208789657
"5","800","10","50",0.5,0.095,0.552486187845304,297.5,268.71545723943,546.360508968648,538.845319547562,554.473391612489,248.860508968648,241.345319547562,256.973391612489,243.161255402853,-19.8549482707819,-27.3701376918687,-11.7420656269417,-25.5542018365771,513.611731852869,540.661255402853,27.0495235499842
"6","800","10","50",0.5,0.103333333333333,0.557620817843866,288,224.235394573856,508.738527146212,498.369348434363,519.169728710916,220.738527146212,210.369348434363,231.169728710916,218.003158004845,-3.49686742764337,-13.8660461394925,6.93433413706052,-6.23223656901027,469.764739902209,506.003158004845,36.2384181026358
"7","800","10","50",0.495,0.095,0.546961325966851,394,215.503630455303,598.122923458334,588.84761913538,611.103493610014,204.122923458334,194.84761913538,217.103493610014,203.115716833894,-11.3807069969695,-20.656011319923,1.59986315471099,-12.3879136214093,558.131326599389,597.115716833894,38.984390234505
"8","800","10","50",0.505,0.105,0.564245810055866,324,233.603123874537,540.95200059034,528.94055508698,552.828131859694,216.95200059034,204.94055508698,228.828131859694,211.909969181564,-16.6511232841969,-28.6625687875572,-4.77499201484324,-21.6931546929731,498.39733579285,535.909969181564,37.5126333887144
"9","800","10","50",0.5,0.0983333333333334,0.55452865064695,363,230.147795260453,576.358715794354,570.625199321643,584.137586484025,213.358715794354,207.625199321643,221.137586484025,212.850574751956,-16.7890794660991,-22.5225959388099,-9.0102087764275,-17.2972205084964,544.038633410376,575.850574751956,31.8119413415802
"10","800","10","50",0.5,0.0983333333333334,0.55452865064695,303.5,228.677437184862,531.674620534997,521.093204283913,541.00412568686,228.174620534997,217.593204283913,237.50412568686,219.978303517928,-0.502816649865139,-11.0842329009488,8.82668850199767,-8.69913366693388,494.163251824359,523.478303517928,29.3150516935696
