"subject","Ntrials","pmissReq","tau","presp","pmiss","presp_adj","ssd","SSRTtrue","nthRT_all","nthRT_resp","nthRT_adj","SSRTall","SSRTresp","SSRTadj","SSRTmean","SSRTall_diff","SSRTresp_diff","SSRTadj_diff","SSRTmean_diff"
"1","800","10","1",0.505,0.095,0.558011049723757,253.5,251.778840499946,504.531818747093,498.873445699229,512.776960530094,251.031818747093,245.373445699229,259.276960530094,244.179861002438,-0.747021752852703,-6.40539480071678,7.49812003014844,-7.59897949750783
"2","800","10","1",0.5,0.105,0.558659217877095,340.5,203.782885003004,532.032116432697,525.143476173895,541.527380416695,191.532116432697,184.643476173895,201.027380416695,185.10860276621,-12.250768570307,-19.1394088291091,-2.75550458630946,-18.6742822367945
"3","800","10","1",0.5,0.0983333333333334,0.55452865064695,302,209.672112895655,512.77760731216,502.143223068612,521.032635350639,210.77760731216,200.143223068612,219.032635350639,203.16166584222,1.10549441650494,-9.52888982704263,9.36052245498422,-6.51044705343509
"4","800","10","1",0.51,0.095,0.56353591160221,166.5,255.077547088093,417.390189507382,412.122318884791,425.100773035917,250.890189507382,245.622318884791,258.600773035917,245.140605429808,-4.18735758071156,-9.45522820330191,3.52322594782422,-9.93694165828506
"5","800","10","1",0.505,0.108333333333333,0.566355140186916,239,264.447931515009,501.256369986081,493.337408618599,511.505396777491,262.256369986081,254.337408618599,272.505396777491,254.150223045302,-2.19156152892776,-10.1105228964104,8.0574652624814,-10.2977084697073
"6","800","10","1",0.505,0.106666666666667,0.565298507462687,235.5,239.263169847762,473.77362262284,465.480348857316,480.87071882304,238.27362262284,229.980348857316,245.37071882304,230.428376265099,-0.989547224921523,-9.28282099044617,6.10754897527767,-8.8347935826626
"7","800","10","1",0.5,0.108333333333333,0.560747663551402,275,235.619912654298,514.188033579016,505.976281295449,522.78701165217,239.188033579016,230.976281295449,247.78701165217,231.203528898738,3.56812092471827,-4.64363135884807,12.1670989978727,-4.41638375555911
"8","800","10","1",0.5,0.085,0.546448087431694,311,257.984284111508,561.071982758271,552.879715941829,566.274587336506,250.071982758271,241.879715941829,255.274587336506,243.756369862067,-7.91230135323707,-16.1045681696796,-2.70969677500267,-14.2279142494418
"9","800","10","1",0.505,0.0933333333333334,0.556985294117647,214.5,256.379817769597,473.255297863058,465.700544698226,480.955950243392,258.755297863058,251.200544698226,266.455950243392,251.408129737743,2.37548009346159,-5.17927307137023,10.0761324737954,-4.97168803185355
"10","800","10","1",0.5,0.106666666666667,0.559701492537313,319,223.638726144509,541.241639230591,533.308962175777,551.473209287844,222.241639230591,214.308962175777,232.473209287844,214.376050809513,-1.39708691391806,-9.32976396873195,8.83448314333501,-9.26267533499649
"11","800","10","1",0.505,0.101666666666667,0.562152133580705,224.5,243.796275626654,465.028846770096,457.526055410524,473.363555706755,240.528846770096,233.026055410524,248.863555706755,230.528840219727,-3.26742885655835,-10.7702202161302,5.06728008010094,-13.2674354069275
"12","800","10","1",0.5,0.0983333333333334,0.55452865064695,319.5,218.84218376349,532.897296346155,526.44085774913,539.267811653488,213.397296346155,206.94085774913,219.767811653488,206.838835401249,-5.4448874173346,-11.9013260143598,0.925627889998282,-12.0033483622409
"13","800","10","1",0.51,0.0916666666666667,0.561467889908257,146.5,258.772249843813,394.495264667331,387.844696816735,402.315954891096,247.995264667331,241.344696816735,255.815954891096,241.282530935985,-10.7769851764812,-17.4275530270779,-2.95629495271675,-17.4897189078279
"14","800","10","1",0.5,0.106666666666667,0.559701492537313,285.5,235.981405223584,519.276454042155,511.145419199595,526.576737966308,233.776454042155,225.645419199595,241.076737966308,226.35952862418,-2.20495118142944,-10.3359860239892,5.09533274272374,-9.62187659940426
"15","800","10","1",0.5,0.0966666666666667,0.553505535055351,332.5,212.513103977481,522.095076404996,515.969688101633,532.068012399217,189.595076404996,183.469688101633,199.568012399217,186.527268009538,-22.9180275724852,-29.0434158758487,-12.9450915782647,-25.985835967943
"16","800","10","1",0.5,0.095,0.552486187845304,326.5,175.56998369833,491.332384242005,484.133266465462,498.085665731375,164.832384242005,157.633266465462,171.585665731375,159.277525769232,-10.7375994563253,-17.9367172328683,-3.98431796695587,-16.292457929098
"17","800","10","1",0.495,0.1,0.55,395.5,182.690479523123,569.040564282278,562.725119324976,576.230482335105,173.540564282278,167.225119324976,180.730482335105,167.830516059451,-9.14991524084428,-15.465360198147,-1.95999718801818,-14.8599634636719
"18","800","10","1",0.5,0.0983333333333334,0.55452865064695,284,209.840726109916,501.204002524754,492.085822916976,510.210150131104,217.204002524754,208.085822916976,226.210150131104,208.941808864494,7.3632764148382,-1.75490319293976,16.3694240211889,-0.898917245421558
"19","800","10","1",0.505,0.095,0.558011049723757,254.5,245.939697107417,485.686394514159,479.358584913201,492.517497788238,231.186394514159,224.858584913201,238.017497788238,222.059530549931,-14.7533025932582,-21.0811121942164,-7.92219931917941,-23.880166557486
"20","800","10","1",0.505,0.103333333333333,0.563197026022305,226,251.098100569748,465.476181075543,458.361649300836,475.674834039002,239.476181075543,232.361649300836,249.674834039002,233.809229648878,-11.6219194942051,-18.7364512689118,-1.42326653074576,-17.2888709208702
"21","800","10","1",0.505,0.101666666666667,0.562152133580705,324.5,240.676290587106,554.648279745633,547.830098813438,563.929127077995,230.148279745633,223.330098813438,239.429127077995,224.69488234283,-10.5280108414737,-17.3461917736688,-1.24716350911095,-15.9814082442764
