"subject","Ntrials","pmissReq","tau","presp","pmiss","presp_adj","ssd","SSRTtrue","nthRT_all","nthRT_resp","nthRT_adj","SSRTall","SSRTresp","SSRTadj","SSRTmean","SSRTall_diff","SSRTresp_diff","SSRTadj_diff","SSRTmean_diff"
"1","200","0","150",0.52,0,0.52,355,256.435773019359,565.162941994299,565.162941994299,565.162941994299,210.162941994299,210.162941994299,210.162941994299,229.385766654814,-46.2728310250602,-46.2728310250602,-46.2728310250602,-27.0500063645446
"2","200","0","150",0.5,0,0.5,401,219.625986521963,551.116325154186,551.116325154186,551.116325154186,150.116325154186,150.116325154186,150.116325154186,179.151739171223,-69.5096613677768,-69.5096613677768,-69.5096613677768,-40.4742473507398
"3","200","0","150",0.5,0.00666666666666671,0.503355704697987,427,252.580554503372,643.794943261585,643.665251235293,643.953709637382,216.794943261585,216.665251235293,216.953709637382,247.172472531506,-35.7856112417866,-35.915303268079,-35.6268448659896,-5.40808197186576
"4","200","0","150",0.5,0,0.5,407,241.421191104219,628.777238402794,628.777238402794,628.777238402794,221.777238402794,221.777238402794,221.777238402794,270.744378052376,-19.6439527014255,-19.6439527014255,-19.6439527014255,29.323186948157
"5","200","0","150",0.5,0,0.5,453,235.140967624847,664.054695426083,664.054695426083,664.054695426083,211.054695426083,211.054695426083,211.054695426083,247.850308937033,-24.0862721987634,-24.0862721987634,-24.0862721987634,12.7093413121869
"6","200","0","150",0.5,0,0.5,399,263.651357658642,603.874495875978,603.874495875978,603.874495875978,204.874495875978,204.874495875978,204.874495875978,244.980858185008,-58.7768617826635,-58.7768617826635,-58.7768617826635,-18.6704994736342
"7","200","0","150",0.52,0,0.52,415,212.555513664866,613.776361277936,613.776361277936,613.776361277936,198.776361277936,198.776361277936,198.776361277936,221.823203811639,-13.77915238693,-13.77915238693,-13.77915238693,9.26769014677237
"8","200","0","150",0.48,0,0.48,443,242.386969825786,674.624864143865,674.624864143865,674.624864143865,231.624864143865,231.624864143865,231.624864143865,270.15169553707,-10.7621056819202,-10.7621056819202,-10.7621056819202,27.7647257112839
"9","200","0","150",0.54,0,0.54,331,255.168419857549,606.5271372211,606.5271372211,606.5271372211,275.5271372211,275.5271372211,275.5271372211,307.197784034258,20.3587173635508,20.3587173635508,20.3587173635508,52.0293641767089
"10","200","0","150",0.52,0,0.52,375,246.301382272651,610.578777490004,610.578777490004,610.578777490004,235.578777490004,235.578777490004,235.578777490004,263.544055418163,-10.7226047826467,-10.7226047826467,-10.7226047826467,17.242673145512
"11","200","0","150",0.5,0,0.5,377,242.310445941983,549.661922144622,549.661922144622,549.661922144622,172.661922144622,172.661922144622,172.661922144622,196.083428175827,-69.6485237973612,-69.6485237973612,-69.6485237973612,-46.2270177661561
"12","200","0","150",0.52,0,0.52,383,209.994696250146,590.506400666961,590.506400666961,590.506400666961,207.506400666961,207.506400666961,207.506400666961,227.885068322344,-2.48829558318479,-2.48829558318479,-2.48829558318479,17.8903720721986
"13","200","0","150",0.54,0,0.54,345,214.998165432857,541.048759005087,541.048759005087,541.048759005087,196.048759005087,196.048759005087,196.048759005087,234.627279828278,-18.9494064277702,-18.9494064277702,-18.9494064277702,19.6291143954207
"14","200","0","150",0.5,0,0.5,409,275.218183128293,712.912197600228,712.912197600228,712.912197600228,303.912197600228,303.912197600228,303.912197600228,323.227318241325,28.6940144719356,28.6940144719356,28.6940144719356,48.0091351130324
"15","200","0","150",0.52,0,0.52,321,238.97420169011,545.78719292405,545.78719292405,545.78719292405,224.78719292405,224.78719292405,224.78719292405,252.171473121523,-14.1870087660601,-14.1870087660601,-14.1870087660601,13.1972714314128
"16","200","0","150",0.5,0,0.5,363,236.741748180094,582.52044488966,582.52044488966,582.52044488966,219.52044488966,219.52044488966,219.52044488966,250.59797287128,-17.2213032904347,-17.2213032904347,-17.2213032904347,13.8562246911856
"17","200","0","150",0.5,0,0.5,447,252.921105835559,698.392596336211,698.392596336211,698.392596336211,251.392596336211,251.392596336211,251.392596336211,289.428701107216,-1.52850949934776,-1.52850949934776,-1.52850949934776,36.5075952716568
"18","200","0","150",0.48,0,0.48,441,234.706307111449,663.899862961315,663.899862961315,663.899862961315,222.899862961315,222.899862961315,222.899862961315,268.883222828084,-11.8064441501342,-11.8064441501342,-11.8064441501342,34.1769157166354
"19","200","0","150",0.52,0,0.52,303,246.558364352086,537.595886337828,537.595886337828,537.595886337828,234.595886337828,234.595886337828,234.595886337828,281.181067512925,-11.9624780142579,-11.9624780142579,-11.9624780142579,34.6227031608386
"20","200","0","150",0.52,0,0.52,343,213.435059596253,566.176695123085,566.176695123085,566.176695123085,223.176695123085,223.176695123085,223.176695123085,252.244428287929,9.74163552683243,9.74163552683243,9.74163552683243,38.8093686916757
"21","200","0","150",0.52,0,0.52,383,188.70242972988,556.951239129622,556.951239129622,556.951239129622,173.951239129622,173.951239129622,173.951239129622,215.957250684154,-14.7511906002577,-14.7511906002577,-14.7511906002577,27.2548209542743
"22","200","0","150",0.5,0,0.5,367,247.696542912642,590.731352430404,590.731352430404,590.731352430404,223.731352430404,223.731352430404,223.731352430404,270.899121152983,-23.9651904822383,-23.9651904822383,-23.9651904822383,23.2025782403406
"23","200","0","150",0.52,0,0.52,387,216.952808404209,574.308113899829,574.308113899829,574.308113899829,187.308113899829,187.308113899829,187.308113899829,211.553671363088,-29.6446945043802,-29.6446945043802,-29.6446945043802,-5.39913704112089
"24","200","0","150",0.54,0,0.54,345,227.542089686131,597.553650574162,597.553650574162,597.553650574162,252.553650574162,252.553650574162,252.553650574162,268.142957327705,25.0115608880317,25.0115608880317,25.0115608880317,40.6008676415741
"25","200","0","150",0.48,0,0.48,465,221.43910921207,676.840278368102,676.840278368102,676.840278368102,211.840278368102,211.840278368102,211.840278368102,260.042841410102,-9.59883084396822,-9.59883084396822,-9.59883084396822,38.6037321980323
"26","200","0","150",0.54,0,0.54,261,219.386631000833,453.551669798193,453.551669798193,453.551669798193,192.551669798193,192.551669798193,192.551669798193,235.873724745761,-26.8349612026395,-26.8349612026395,-26.8349612026395,16.4870937449284
"27","200","0","150",0.54,0,0.54,377,239.736088771155,606.972630736762,606.972630736762,606.972630736762,229.972630736762,229.972630736762,229.972630736762,259.944920425389,-9.76345803439233,-9.76345803439233,-9.76345803439233,20.2088316542339
"28","200","0","150",0.5,0.00666666666666671,0.503355704697987,441,191.456648388806,638.033226604307,637.908637755543,638.167809739823,197.033226604307,196.908637755543,197.167809739823,233.126787030229,5.57657821550126,5.45198936673725,5.71116135101735,41.6701386414232
