"subject","Ntrials","pmissReq","tau","presp","pmiss","presp_adj","ssd","SSRTtrue","nthRT_all","nthRT_resp","nthRT_adj","SSRTall","SSRTresp","SSRTadj","SSRTmean","SSRTall_diff","SSRTresp_diff","SSRTadj_diff","SSRTmean_diff"
"1","200","5","100",0.52,0.0600000000000001,0.553191489361702,335,283.458948166234,588.133058040926,586.139153921944,599.324004707499,253.133058040926,251.139153921944,264.324004707499,267.59008080835,-30.3258901253075,-32.3197942442902,-19.1349434587347,-15.8688673578838
"2","200","5","100",0.52,0.0666666666666667,0.557142857142857,407,216.821065053675,599.377131478957,590.26387832334,605.667903722893,192.377131478957,183.26387832334,198.667903722893,197.796894399573,-24.4439335747174,-33.5571867303348,-18.1531613307822,-19.0241706541021
"3","200","5","100",0.46,0.0466666666666666,0.482517482517482,449,209.515493167594,657.325893008187,651.992320993066,658.994247124629,208.325893008187,202.992320993066,209.994247124629,239.513479452958,-1.18960015940706,-6.52317217452787,0.478753957035678,29.9979862853645
"4","200","5","100",0.5,0.0533333333333333,0.528169014084507,375,231.586802261139,601.406225343515,597.189824775768,606.732592458952,226.406225343515,222.189824775768,231.732592458952,233.04964042822,-5.18057691762442,-9.39697748537151,0.145790197812858,1.46283816708103
"5","200","5","100",0.48,0.0466666666666666,0.503496503496503,413,218.705161479675,660.290922866744,656.45364194154,668.185851931459,247.290922866744,243.45364194154,255.185851931459,252.282106715134,28.5857613870689,24.7484804618648,36.4806904517841,33.5769452354586
"6","200","5","100",0.48,0.0466666666666666,0.503496503496503,439,216.347969681297,606.38688334679,601.054940641966,612.02312169565,167.38688334679,162.054940641966,173.02312169565,185.454293394444,-48.9610863345068,-54.2930290393312,-43.3248479856465,-30.8936762868531
"7","200","5","100",0.5,0.0266666666666666,0.513698630136986,369,244.09000458374,615.788541775343,613.712308347817,619.328733962464,246.788541775343,244.712308347817,250.328733962464,264.9122216308,2.69853719160224,0.622303764077088,6.23872937872378,20.8222170470592
"8","200","5","100",0.52,0.0533333333333333,0.549295774647887,409,241.928448809406,619.600215143127,603.617949813427,624.116363680897,210.600215143127,194.617949813427,215.116363680897,209.137355299955,-31.3282336662791,-47.3104989959788,-26.8120851285095,-32.7910935094516
"9","200","5","100",0.52,0.0533333333333333,0.549295774647887,353,196.544726394131,563.515075167923,560.311888076256,577.778101539486,210.515075167923,207.311888076256,224.778101539486,232.14304435867,13.9703487737918,10.7671616821251,28.2333751453545,35.5983179645391
"10","200","5","100",0.52,0.04,0.541666666666667,399,239.531864126239,597.426417656703,593.108708058687,601.201485510931,198.426417656703,194.108708058687,202.201485510931,213.245346956443,-41.1054464695357,-45.4231560675523,-37.3303786153081,-26.286517169796
"11","200","5","100",0.5,0.04,0.520833333333333,449,218.091485037856,651.933300869117,647.400666462557,655.424236246233,202.933300869117,198.400666462557,206.424236246233,227.69101990454,-15.1581841687387,-19.6908185752993,-11.6672487916233,9.59953486668394
"12","200","5","100",0.48,0.0466666666666666,0.503496503496503,407,225.200586700988,617.883102298686,615.935473625665,620.202599532901,210.883102298686,208.935473625665,213.202599532901,241.026816729944,-14.3174844023023,-16.2651130753231,-11.9979871680877,15.8262300289559
"13","200","5","100",0.52,0.0466666666666666,0.545454545454545,307,273.242672602775,565.606771621139,554.455507573348,572.612284413598,258.606771621139,247.455507573348,265.612284413598,263.349353792497,-14.6359009816366,-25.7871650294278,-7.63038818917778,-9.89331881027852
"14","200","5","100",0.52,0.0466666666666666,0.545454545454545,381,247.289554359376,611.191296611283,606.940683668342,616.970417354964,230.191296611283,225.940683668342,235.970417354964,244.461716900751,-17.0982577480929,-21.3488706910343,-11.3191370044126,-2.82783745862491
"15","200","5","100",0.5,0.0600000000000001,0.531914893617021,429,223.296692291376,648.670624415804,646.118845630104,655.118930231587,219.670624415804,217.118845630104,226.118930231587,233.954744974552,-3.62606787557263,-6.17784666127272,2.82223794021047,10.6580526831754
"16","200","5","100",0.52,0.0600000000000001,0.553191489361702,327,223.95342960031,544.775716392491,540.828038336798,561.379437580112,217.775716392491,213.828038336798,234.379437580112,218.875178307246,-6.17771320781861,-10.1253912635113,10.4260079798026,-5.07825129306349
"17","200","5","100",0.52,0.04,0.541666666666667,337,222.889403354328,499.525069424578,495.40355229126,503.220364316645,162.525069424578,158.40355229126,166.220364316645,172.60725528205,-60.3643339297499,-64.4858510630686,-56.6690390376833,-50.282148072278
"18","200","5","100",0.54,0.04,0.5625,279,260.835223014605,536.279153542546,530.303744131813,541.120263884014,257.279153542546,251.303744131813,262.120263884014,262.871915026429,-3.55606947205922,-9.53147888279227,1.28504086940893,2.03669201182436
"19","200","5","100",0.52,0.0466666666666666,0.545454545454545,305,246.402027470906,559.340765941052,552.332970038636,567.762340678213,254.340765941052,247.332970038636,262.762340678213,271.763078167567,7.93873847014581,0.930942567730057,16.3603132073076,25.361050696661
"20","200","5","100",0.52,0.04,0.541666666666667,375,259.798430700828,575.221092024793,572.711928769786,577.233032811696,200.221092024793,197.711928769786,202.233032811696,216.983753348962,-59.5773386760351,-62.0865019310422,-57.5653978891323,-42.8146773518666
"21","200","5","100",0.5,0.04,0.520833333333333,401,208.764319973102,559.184909127802,557.840232654949,565.231381050767,158.184909127802,156.840232654949,164.231381050767,185.590682816725,-50.5794108453002,-51.9240873181531,-44.5329389223359,-23.1736371563775
"22","200","5","100",0.52,0.0333333333333333,0.537931034482759,415,216.69179493554,621.09067290862,618.362124765537,622.488565853218,206.09067290862,203.362124765537,207.488565853218,212.557270647793,-10.6011220269196,-13.3296701700027,-9.20322908232231,-4.13452428774701
"23","200","5","100",0.5,0.0333333333333333,0.517241379310345,307,219.344182528549,535.568910895976,530.958151290606,539.716614073414,228.568910895976,223.958151290606,232.716614073414,236.062775511762,9.22472836742767,4.61396876205694,13.3724315448648,16.7185929832137
"24","200","5","100",0.5,0.0533333333333333,0.528169014084507,403,222.542545744471,668.85553217891,664.217326790206,676.161610414926,265.85553217891,261.217326790206,273.161610414926,276.391706690903,43.3129864344396,38.6747810457347,50.6190646704553,53.8491609464324
"25","200","5","100",0.5,0.0466666666666666,0.524475524475524,391,239.737220257286,601.059918169888,599.938485196586,606.338060242137,210.059918169888,208.938485196586,215.338060242137,228.614059919039,-29.6773020873978,-30.7987350606996,-24.3991600151495,-11.1231603382475
"26","200","5","100",0.52,0.0466666666666666,0.545454545454545,467,246.92672781771,669.513020578272,656.445935864056,681.791763191417,202.513020578272,189.445935864056,214.791763191417,215.413247735664,-44.4137072394381,-57.4807919536539,-32.1349646262923,-31.5134800820462
"27","200","5","100",0.48,0.0533333333333333,0.507042253521127,397,243.453060557018,632.338890026091,624.71872161465,640.134144150284,235.338890026091,227.71872161465,243.134144150284,261.454377337774,-8.11417053092657,-15.734338942368,-0.31891640673382,18.0013167807564
"28","200","5","100",0.5,0.0466666666666666,0.524475524475524,385,227.104563908785,584.724509104599,582.077923915254,592.350167951206,199.724509104599,197.077923915254,207.350167951206,213.797980026352,-27.3800548041856,-30.0266399935311,-19.7543959575792,-13.3065838824329
"29","200","5","100",0.5,0.04,0.520833333333333,361,215.947228478597,562.420502563207,560.689398031937,570.888259586741,201.420502563207,199.689398031937,209.888259586741,219.488597112739,-14.5267259153902,-16.2578304466601,-6.05896889185556,3.54136863414158
"30","200","5","100",0.52,0.04,0.541666666666667,365,231.209617683695,598.269568000912,586.065780141397,600.945915784149,233.269568000912,221.065780141397,235.945915784149,251.605465063506,2.05995031721659,-10.143837542298,4.73629810045361,20.3958473798106
"31","200","5","100",0.52,0.0533333333333333,0.549295774647887,323,264.11935752242,563.474189465406,557.354057575956,568.069467590934,240.474189465406,234.354057575956,245.069467590934,250.136949093816,-23.6451680570141,-29.7652999464647,-19.0498899314866,-13.9824084286039
"32","200","5","100",0.52,0.0666666666666667,0.557142857142857,323,258.417607241218,582.430402624883,573.731304295283,588.545149712087,259.430402624883,250.731304295283,265.545149712087,253.536772797775,1.01279538366464,-7.68630294593504,7.12754247086866,-4.88083444344261
"33","200","5","100",0.54,0.0533333333333333,0.570422535211268,241,274.280128575195,560.807009282232,552.59379919218,571.961546406536,319.807009282232,311.59379919218,330.961546406536,318.247938947686,45.526880707037,37.313670616985,56.6814178313407,43.9678103724907
"34","200","5","100",0.5,0.0533333333333333,0.528169014084507,441,242.625117842064,658.103357714753,651.871881156485,672.981499117029,217.103357714753,210.871881156485,231.981499117029,226.033004572302,-25.5217601273116,-31.7532366855793,-10.6436187250358,-16.5921132697624
"35","200","5","100",0.5,0.0533333333333333,0.528169014084507,417,204.352718898092,622.487096930436,619.562128123262,629.871389116364,205.487096930436,202.562128123262,212.871389116364,216.416295112772,1.13437803234368,-1.79059077483041,8.51867021827198,12.0635762146801
