"subject","Ntrials","pmissReq","tau","presp","pmiss","presp_adj","ssd","SSRTtrue","nthRT_all","nthRT_resp","nthRT_adj","SSRTall","SSRTresp","SSRTadj","SSRTmean","SSRTall_diff","SSRTresp_diff","SSRTadj_diff","SSRTmean_diff"
"1","100","15","1",0.52,0.133333333333333,0.6,301,222.867793285993,471.465893800681,459.193482504005,479.944668423435,170.465893800681,158.193482504005,178.944668423435,160.233765359845,-52.4018994853115,-64.6743107819876,-43.9231248625575,-62.6340279261474
"2","100","15","1",0.48,0.186666666666667,0.590163934426229,293,222.305827549604,548.130296701497,536.078012664048,575.917612682245,255.130296701497,243.078012664048,282.917612682245,246.918931967273,32.8244691518929,20.7721851144434,60.6117851326407,24.6131044176686
"3","100","15","1",0.52,0.16,0.619047619047619,313,222.652153544392,553.625185556668,538.21072922056,567.955820508774,240.625185556668,225.21072922056,254.955820508774,223.096908986791,17.9730320122752,2.55857567616764,32.3036669643813,0.444755442398929
"4","100","15","1",0.48,0.173333333333333,0.580645161290323,281,239.284706859193,573.817941507904,551.723376967777,587.605812527546,292.817941507904,270.723376967777,306.605812527546,275.762731206663,53.5332346487108,31.4386701085839,67.3211056683525,36.4780243474701
"5","100","15","1",0.52,0.16,0.619047619047619,225,244.535419633163,465.092208877109,455.907459986233,478.538394916637,240.092208877109,230.907459986233,253.538394916637,223.948281052889,-4.44321075605393,-13.62795964693,9.00297528347375,-20.5871385802739
"6","100","15","1",0.48,0.146666666666667,0.5625,389,209.426191040258,596.261267373788,576.287928270965,601.900169039019,207.261267373788,187.287928270965,212.900169039019,193.468651410244,-2.16492366647057,-22.1382627692935,3.47397799876049,-15.9575396300146
"7","100","15","1",0.48,0.16,0.571428571428571,329,203.997322863581,533.448195006327,526.76661963485,545.408612690448,204.448195006327,197.76661963485,216.408612690448,194.005769400798,0.450872142746761,-6.23070322873073,12.4112898268678,-9.99155346278204
"8","100","15","1",0.56,0.16,0.666666666666667,177,261.874157276609,464.72731083715,457.66795245272,483.763358302194,287.72731083715,280.66795245272,306.763358302194,272.737945010478,25.8531535605409,18.7937951761105,44.889201025585,10.8637877338689
"9","100","15","1",0.52,0.2,0.65,277,244.005197876485,520.146750128323,500.810238790581,555.509997812851,243.146750128323,223.810238790581,278.509997812851,222.812986178671,-0.858447748162064,-20.1949590859038,34.5047999363665,-21.1922116978133
"10","100","15","1",0.52,0.146666666666667,0.609375,269,219.393777940336,479.267042027217,467.441504235898,502.264470273064,210.267042027217,198.441504235898,233.264470273064,201.003236607405,-9.12673591311915,-20.9522737044379,13.8706923327278,-18.3905413329307
"11","100","15","1",0.56,0.133333333333333,0.646153846153846,237,243.04327618719,467.713909864351,453.313590594342,478.716349272597,230.713909864351,216.313590594342,241.716349272597,213.453404484336,-12.3293663228392,-26.7296855928482,-1.32692691459295,-29.5898717028534
"12","100","15","1",0.48,0.173333333333333,0.580645161290323,345,204.547838386459,559.591940344144,547.630992304815,575.43241623266,214.591940344144,202.630992304815,230.43241623266,204.468373635748,10.0441019576851,-1.91684608164422,25.8845778462002,-0.0794647507116792
"13","100","15","1",0.52,0.16,0.619047619047619,317,197.539641870601,542.273010976168,531.337729069698,553.811787515025,225.273010976168,214.337729069698,236.811787515025,204.975426315237,27.7333691055673,16.7980871990968,39.2721456444235,7.43578444463554
