"subject","Ntrials","pmissReq","tau","presp","pmiss","presp_adj","ssd","SSRTtrue","nthRT_all","nthRT_resp","nthRT_adj","SSRTall","SSRTresp","SSRTadj","SSRTmean","SSRTall_diff","SSRTresp_diff","SSRTadj_diff","SSRTmean_diff","sRT","goRT","raceCheck"
"1","400","20","100",0.5,0.186666666666667,0.614754098360656,425,213.832626953999,582.428597171797,560.607085057958,626.30040156074,157.428597171797,135.607085057958,201.30040156074,146.406500031916,-56.404029782202,-78.2255418960412,-12.5322253932586,-67.426126922083,517.693879816043,571.406500031916,53.7126202158731
"2","400","20","100",0.5,0.21,0.632911392405063,376,227.008919333207,612.032858432289,583.025621729077,675.497075336299,236.032858432289,207.025621729077,299.497075336299,228.118087350333,9.02393909908199,-19.9832976041307,72.4881560030916,1.10916801712597,536.715801746685,604.118087350333,67.4022856036487
"3","400","20","100",0.51,0.206666666666667,0.642857142857143,384,199.849978073017,576.617680438357,541.915798516025,644.933218555725,192.617680438357,157.915798516025,260.933218555725,171.84266985014,-7.23229763465969,-41.9341795569921,61.0832404827079,-28.0073082228767,523.975823078138,555.84266985014,31.8668467720024
"4","400","20","100",0.48,0.173333333333333,0.580645161290323,491,186.976353514374,635.332644279934,607.687229302458,664.136675782696,144.332644279934,116.687229302458,173.136675782696,147.55683616336,-42.6437092344397,-70.2891242119156,-13.8396777316775,-39.4195173510139,599.416676129252,638.55683616336,39.1401600341077
"5","400","20","100",0.5,0.193333333333333,0.619834710743802,430,188.662127465042,603.888220663159,573.642800367422,655.598027077822,173.888220663159,143.642800367422,225.598027077822,162.53711207426,-14.7739068018834,-45.0193270976208,36.9358996127799,-26.1250153907821,538.996963486822,592.53711207426,53.540148587438
"6","400","20","100",0.49,0.203333333333333,0.615062761506276,504,166.197557563594,650.694111488532,618.962654775506,706.160186186181,146.694111488532,114.962654775506,202.160186186181,135.700456507659,-19.503446075062,-51.234902788088,35.9626286225866,-30.497101055935,578.556020775346,639.700456507659,61.1444357323138
"7","400","20","100",0.51,0.206666666666667,0.642857142857143,433,192.559336905372,630.381511784068,588.93832788796,690.930854891213,197.381511784068,155.93832788796,257.930854891213,174.339891355919,4.82217487869556,-36.6210090174124,65.3715179858404,-18.2194455494532,554.489101780545,607.339891355919,52.8507895753738
"8","400","20","100",0.49,0.196666666666667,0.609958506224066,429,216.826467919394,615.881178230816,595.13175771291,675.190825666082,186.881178230816,166.13175771291,246.190825666082,188.424743566914,-29.9452896885772,-50.6947102064837,29.3643577466879,-28.4017243524794,554.51449696229,617.424743566914,62.9102466046247
"9","400","20","100",0.5,0.186666666666667,0.614754098360656,398,215.13339150855,625.994658086421,595.408014231074,701.154581821512,227.994658086421,197.408014231074,303.154581821512,223.031923414459,12.8612665778714,-17.725377277476,88.0211903129626,7.89853190590895,541.371108173278,621.031923414459,79.6608152411804
"10","400","20","100",0.52,0.183333333333333,0.636734693877551,300,233.237544049589,526.840921931423,488.924505951772,575.45711502832,226.840921931423,188.924505951772,275.45711502832,201.352896241212,-6.39662211816602,-44.3130380978164,42.2195709787315,-31.8846478083769,451.177530494259,501.352896241212,50.1753657469533
