"subject","Ntrials","pmissReq","tau","presp","pmiss","presp_adj","ssd","SSRTtrue","nthRT_all","nthRT_resp","nthRT_adj","SSRTall","SSRTresp","SSRTadj","SSRTmean","SSRTall_diff","SSRTresp_diff","SSRTadj_diff","SSRTmean_diff"
"1","800","0","200",0.51,0.00166666666666671,0.510851419031719,381,197.010086671249,590.751024600175,590.724732143455,590.77808549418,209.751024600175,209.724732143455,209.77808549418,257.601680447512,12.7409379289259,12.714645472206,12.7679988229316,60.5915937762635
"2","800","0","200",0.505,0.00166666666666671,0.50584307178631,411.5,235.82610197832,612.799565908916,612.757271183281,612.847333420428,201.299565908916,201.257271183281,201.347333420428,250.840441311226,-34.5265360694044,-34.568830795039,-34.4787685578922,15.0143393329059
"3","800","0","200",0.505,0.0033333333333333,0.506688963210702,375.5,250.184380648434,613.890749298895,612.599990384899,615.029102037485,238.390749298895,237.099990384899,239.529102037485,290.25947095344,-11.7936313495393,-13.0843902635354,-10.6552786109492,40.0750903050056
"4","800","0","200",0.505,0.0083333333333333,0.509243697478992,418.5,272.545893777867,708.452484279565,706.954640901255,711.772787538148,289.952484279565,288.454640901255,293.272787538148,334.987552427895,17.4065905016984,15.9087471233887,20.7268937602818,62.4416586500284
"5","800","0","200",0.5,0.0083333333333333,0.504201680672269,446.5,248.628601685785,680.12429979616,676.831198574557,680.973503525462,233.62429979616,230.331198574557,234.473503525462,274.989866554765,-15.0043018896246,-18.2974031112273,-14.1550981603223,26.3612648689808
"6","800","0","200",0.51,0.00166666666666671,0.510851419031719,423.5,243.351200505762,643.518102095332,643.200465554918,643.829618461321,220.018102095332,219.700465554918,220.329618461321,260.200179037107,-23.3330984104301,-23.6507349508433,-23.0215820444408,16.8489785313449
"7","800","0","200",0.51,0.0033333333333333,0.511705685618729,361.5,248.911737117728,576.683651549313,576.209322200089,576.92559031739,215.183651549313,214.709322200089,215.42559031739,265.739003791522,-33.7280855684152,-34.202414917639,-33.4861468003379,16.8272666737939
"8","800","0","200",0.505,0.005,0.507537688442211,451,216.192422761687,639.199732559122,638.459524083832,639.675770592573,188.199732559122,187.459524083832,188.675770592573,243.553493443681,-27.992690202565,-28.7328986778548,-27.5166521691143,27.3610706819939
"9","800","0","200",0.505,0.005,0.507537688442211,451.5,243.72355832712,667.08941512332,666.857304108367,671.372799010488,215.58941512332,215.357304108367,219.872799010488,274.365030467788,-28.1341432037998,-28.3662542187527,-23.8507593166318,30.6414721406674
"10","800","0","200",0.5,0.005,0.50251256281407,445,224.350297788031,651.826342572079,651.044408020733,653.879412350186,206.826342572079,206.044408020733,208.879412350186,253.558906322641,-17.5239552159517,-18.3058897672978,-15.4708854378443,29.2086085346106
"11","800","0","200",0.51,0.005,0.512562814070352,408,273.401000574523,675.428766616416,674.565963675885,678.114127814659,267.428766616416,266.565963675885,270.114127814659,313.852699793777,-5.97223395810624,-6.8350368986379,-3.28687275986317,40.4516992192544
"12","800","0","200",0.5,0.0083333333333333,0.504201680672269,386.5,236.977258943719,646.788213022128,645.599630640887,648.018983846791,260.288213022128,259.099630640887,261.518983846791,320.986825590832,23.3109540784089,22.1223716971678,24.5417249030718,84.009566647113
"13","800","0","200",0.505,0.00666666666666671,0.508389261744966,413.5,246.504398092553,659.762748085969,659.233736405797,660.752895301304,246.262748085969,245.733736405797,247.252895301304,280.192483869603,-0.241650006583541,-0.770661686755602,0.748497208751132,33.6880857770502
"14","800","0","200",0.51,0.00666666666666671,0.513422818791946,392.5,239.200005731502,637.045078209158,635.902546742768,638.633628963689,244.545078209158,243.402546742768,246.133628963689,285.07284844373,5.34507247765512,4.20254101126514,6.93362323218687,45.872842712228
"15","800","0","200",0.505,0.0116666666666667,0.510961214165261,406.5,224.822963309206,614.874843055302,612.083334919818,617.00920931196,208.374843055302,205.583334919818,210.50920931196,254.714121356908,-16.4481202539039,-19.2396283893881,-14.3137539972453,29.8911580477028
"16","800","0","200",0.505,0.005,0.507537688442211,389.5,232.652235768939,603.111884214304,601.70932526062,603.585678340894,213.611884214304,212.20932526062,214.085678340894,269.310003191804,-19.0403515546351,-20.4429105083189,-18.5665574280445,36.6577674228649
"17","800","0","200",0.5,0.00666666666666671,0.503355704697987,472,194.589161191383,656.168609504687,655.97714598258,657.220127021474,184.168609504687,183.97714598258,185.220127021474,224.993232445411,-10.420551686696,-10.6120152088029,-9.3690341699083,30.4040712540282
"18","800","0","200",0.505,0.00666666666666671,0.508389261744966,447,237.331024138525,641.834554299144,639.69257749171,642.775621981993,194.834554299144,192.69257749171,195.775621981993,244.62863255051,-42.4964698393816,-44.6384466468148,-41.5554021565328,7.29760841198436
"19","800","0","200",0.5,0.0116666666666667,0.505902192242833,465,197.908054857287,659.274743180305,657.570623930376,661.247093733951,194.274743180305,192.570623930376,196.247093733951,244.480599027473,-3.63331167698212,-5.33743092691159,-1.66096112333562,46.5725441701854
"20","800","0","200",0.5,0.00666666666666671,0.503355704697987,431,251.976857667091,668.410431722282,665.796894147186,669.158902493539,237.410431722282,234.796894147186,238.158902493539,281.782196571513,-14.5664259448089,-17.1799635199049,-13.8179551735522,29.8053389044217
"21","800","0","200",0.5,0.0183333333333333,0.509337860780985,476.5,248.153134704162,703.917833430982,699.679877771429,709.208803579839,227.417833430982,223.179877771429,232.708803579839,278.459880804185,-20.7353012731802,-24.9732569327326,-15.4443311243228,30.3067461000228
"22","800","0","200",0.505,0.0083333333333333,0.509243697478992,373,228.165845529313,583.251862662759,581.168701217976,585.882331136258,210.251862662759,208.168701217976,212.882331136258,265.854361250817,-17.9139828665534,-19.9971443113365,-15.2835143930546,37.6885157215044
