"subject","Ntrials","pmissReq","tau","presp","pmiss","presp_adj","ssd","SSRTtrue","nthRT_all","nthRT_resp","nthRT_adj","SSRTall","SSRTresp","SSRTadj","SSRTmean","SSRTall_diff","SSRTresp_diff","SSRTadj_diff","SSRTmean_diff","sRT","goRT","raceCheck"
"1","800","5","50",0.5,0.045,0.523560209424084,377,203.204532820429,563.34486036499,559.198170613482,568.452759481084,186.34486036499,182.198170613482,191.452759481084,189.38147838646,-16.859672455439,-21.0063622069469,-11.7517733393446,-13.823054433969,526.481386839816,566.38147838646,39.9000915466439
"2","800","5","50",0.5,0.0483333333333333,0.525394045534151,349.5,189.728063780965,536.857876594462,532.668975943265,540.617508524307,187.357876594462,183.168975943265,191.117508524307,191.244013350816,-2.37018718650299,-6.55908783770039,1.38944474334144,1.51594956985051,501.867468040893,540.744013350816,38.8765453099224
"3","800","5","50",0.5,0.0466666666666666,0.524475524475524,411,219.831898845009,630.771338492636,626.645205854756,635.93958255353,219.771338492636,215.645205854756,224.93958255353,219.047352138591,-0.0605603523727041,-4.18669299025339,5.10768370852065,-0.784546706418041,586.647245940277,630.047352138591,43.4001061983137
"4","800","5","50",0.505,0.0483333333333333,0.530647985989492,254.5,199.592382440142,447.372005555721,443.545860362947,449.670031129781,192.872005555721,189.045860362947,195.170031129781,193.119345395876,-6.72037688442128,-10.5465220771949,-4.42235131036148,-6.47303704426565,406.899766406901,447.619345395876,40.7195789889757
"5","800","5","50",0.495,0.045,0.518324607329843,420.5,225.099298324472,649.76746440969,644.328538117448,653.602711105439,229.26746440969,223.828538117448,233.102711105439,232.932735972595,4.16816608521836,-1.27076020702336,8.0034127809669,7.83343764812324,606.554541252934,653.432735972595,46.8781947196611
"6","800","5","50",0.505,0.0433333333333333,0.52787456445993,296.5,223.958234949818,522.336402027331,517.998008028684,526.321677908657,225.836402027331,221.498008028684,229.821677908657,223.13243466521,1.87816707751335,-2.46022692113422,5.8634429588393,-0.825800284608135,480.718664686214,519.63243466521,38.9137699789964
"7","800","5","50",0.5,0.045,0.523560209424084,325.5,220.509430240433,540.813012322307,538.310957116458,543.225690098315,215.313012322307,212.810957116458,217.725690098315,218.732870313544,-5.1964179181262,-7.69847312397525,-2.78374014211835,-1.77655992688955,505.552176924543,544.232870313544,38.6806933890004
"8","800","5","50",0.5,0.045,0.523560209424084,392,194.242671370494,562.209306901692,559.782566655128,566.165379817409,170.209306901692,167.782566655128,174.165379817409,174.295387200163,-24.0333644688024,-26.4601047153657,-20.077291553085,-19.9472841703307,528.126411575944,566.295387200163,38.1689756242192
"9","800","5","50",0.5,0.055,0.529100529100529,315.5,242.933672359311,561.229965848796,556.722569409388,566.886688585606,245.729965848796,241.222569409388,251.386688585606,249.098260866919,2.79629348948467,-1.71110294992368,8.45301622629458,6.1645885076077,520.033017279515,564.598260866919,44.5652435874036
"10","800","5","50",0.5,0.0466666666666666,0.524475524475524,348.5,177.642576385062,515.663744714685,511.307235749791,521.133699713036,167.163744714685,162.807235749791,172.633699713036,167.848078283385,-10.4788316703766,-14.8353406352714,-5.00887667202588,-9.79449810167685,478.081224194487,516.348078283385,38.2668540888984
"11","800","5","50",0.5,0.0516666666666666,0.527240773286467,318,225.059432789985,535.657858458969,533.053500069705,539.453256307586,217.657858458969,215.053500069705,221.453256307586,219.81682423407,-7.40157433101623,-10.0059327202804,-3.6061764823996,-5.24260855591521,496.059671874723,537.81682423407,41.7571523593476
