"subject","Ntrials","pmissReq","tau","presp","pmiss","presp_adj","ssd","SSRTtrue","nthRT_all","nthRT_resp","nthRT_adj","SSRTall","SSRTresp","SSRTadj","SSRTmean","SSRTall_diff","SSRTresp_diff","SSRTadj_diff","SSRTmean_diff"
"1","400","0","100",0.5,0.0033333333333333,0.501672240802676,347,207.000807383398,573.188050219224,572.064490023399,574.314323060654,226.188050219224,225.064490023399,227.314323060654,241.400783832867,19.1872428358255,18.0636826400011,20.3135156772557,34.3999764494684
"2","400","0","100",0.52,0,0.52,265,240.682660251154,510.159269492985,510.159269492985,510.159269492985,245.159269492985,245.159269492985,245.159269492985,255.874447746203,4.47660924183145,4.47660924183145,4.47660924183145,15.1917874950497
"3","400","0","100",0.5,0,0.5,440,236.239615724099,675.403174873459,675.403174873459,675.403174873459,235.403174873459,235.403174873459,235.403174873459,258.108595670962,-0.836440850640003,-0.836440850640003,-0.836440850640003,21.8689799468635
"4","400","0","100",0.51,0,0.51,351,204.040689951441,551.403199393415,551.403199393415,551.403199393415,200.403199393415,200.403199393415,200.403199393415,221.676273612827,-3.63749055802555,-3.63749055802555,-3.63749055802555,17.6355836613859
"5","400","0","100",0.5,0,0.5,345,266.676731039275,626.826947539728,626.826947539728,626.826947539728,281.826947539728,281.826947539728,281.826947539728,299.627340400988,15.1502165004526,15.1502165004526,15.1502165004526,32.950609361713
"6","400","0","100",0.5,0,0.5,450,218.119954582787,629.536282603802,629.536282603802,629.536282603802,179.536282603802,179.536282603802,179.536282603802,207.608140764527,-38.5836719789859,-38.5836719789859,-38.5836719789859,-10.5118138182609
"7","400","0","100",0.51,0,0.51,236,243.364383741126,468.161497823968,468.161497823968,468.161497823968,232.161497823968,232.161497823968,232.161497823968,252.800215295814,-11.2028859171575,-11.2028859171575,-11.2028859171575,9.43583155468846
"8","400","0","100",0.51,0,0.51,294,238.678312111526,503.035617688486,503.035617688486,503.035617688486,209.035617688486,209.035617688486,209.035617688486,219.707344020939,-29.6426944230406,-29.6426944230406,-29.6426944230406,-18.9709680905874
"9","400","0","100",0.5,0,0.5,346,244.87706981878,600.97446567339,600.97446567339,600.97446567339,254.97446567339,254.97446567339,254.97446567339,279.339018862785,10.0973958546098,10.0973958546098,10.0973958546098,34.4619490440049
"10","400","0","100",0.5,0,0.5,438,202.359841443814,623.826368887162,623.826368887162,623.826368887162,185.826368887162,185.826368887162,185.826368887162,200.177720784731,-16.5334725566517,-16.5334725566517,-16.5334725566517,-2.18212065908287
"11","400","0","100",0.5,0,0.5,429,237.708099229066,656.77735722998,656.77735722998,656.77735722998,227.77735722998,227.77735722998,227.77735722998,245.580055182088,-9.93074199908574,-9.93074199908574,-9.93074199908574,7.8719559530216
"12","400","0","100",0.51,0.0033333333333333,0.511705685618729,328,248.718903462017,597.874326766101,597.050415460922,598.684837183931,269.874326766101,269.050415460922,270.684837183931,283.372651852714,21.155423304084,20.3315119989053,21.965933721914,34.653748390697
"13","400","0","100",0.5,0,0.5,404,211.021174096489,629.589280635265,629.589280635265,629.589280635265,225.589280635265,225.589280635265,225.589280635265,241.288931793925,14.5681065387754,14.5681065387754,14.5681065387754,30.2677576974354
"14","400","0","100",0.5,0,0.5,415,215.383804366133,612.311382509518,612.311382509518,612.311382509518,197.311382509518,197.311382509518,197.311382509518,217.683662214182,-18.0724218566152,-18.0724218566152,-18.0724218566152,2.29985784804884
"15","400","0","100",0.52,0,0.52,297,231.074109859228,534.575386853038,534.575386853038,534.575386853038,237.575386853038,237.575386853038,237.575386853038,263.067017830079,6.50127699381039,6.50127699381039,6.50127699381039,31.9929079708518
"16","400","0","100",0.49,0,0.49,451,240.310014873807,642.268146064035,642.268146064035,642.268146064035,191.268146064035,191.268146064035,191.268146064035,212.515210172403,-49.0418688097721,-49.0418688097721,-49.0418688097721,-27.7948047014034
"17","400","0","100",0.51,0,0.51,310,232.581680094321,526.108088217413,526.108088217413,526.108088217413,216.108088217413,216.108088217413,216.108088217413,238.400453825738,-16.4735918769077,-16.4735918769077,-16.4735918769077,5.8187737314172
"18","400","0","100",0.52,0,0.52,325,206.179952743554,507.656502538878,507.656502538878,507.656502538878,182.656502538878,182.656502538878,182.656502538878,201.945691849546,-23.523450204676,-23.523450204676,-23.523450204676,-4.23426089400851
"19","400","0","100",0.52,0,0.52,285,232.155923734592,522.308164259411,522.308164259411,522.308164259411,237.308164259411,237.308164259411,237.308164259411,260.823453990883,5.15224052481861,5.15224052481861,5.15224052481861,28.6675302562907
"20","400","0","100",0.51,0,0.51,341,216.393280360911,552.464388903926,552.464388903926,552.464388903926,211.464388903926,211.464388903926,211.464388903926,228.004768212228,-4.92889145698533,-4.92889145698533,-4.92889145698533,11.611487851317
"21","400","0","100",0.51,0,0.51,295,232.238773947629,523.355887392352,523.355887392352,523.355887392352,228.355887392352,228.355887392352,228.355887392352,244.834123383797,-3.88288655527657,-3.88288655527657,-3.88288655527657,12.5953494361679
"22","400","0","100",0.51,0,0.51,312,220.24234858037,521.305064050649,521.305064050649,521.305064050649,209.305064050649,209.305064050649,209.305064050649,233.821540481986,-10.9372845297209,-10.9372845297209,-10.9372845297209,13.579191901616
"23","400","0","100",0.52,0,0.52,316,223.556182383591,529.00399172596,529.00399172596,529.00399172596,213.00399172596,213.00399172596,213.00399172596,234.053870758283,-10.5521906576305,-10.5521906576305,-10.5521906576305,10.4976883746923
"24","400","0","100",0.51,0,0.51,321,197.080857655803,517.806114471405,517.806114471405,517.806114471405,196.806114471405,196.806114471405,196.806114471405,215.192019950082,-0.274743184398346,-0.274743184398346,-0.274743184398346,18.111162294279
"25","400","0","100",0.51,0,0.51,309,249.007837699073,533.513416773765,533.513416773765,533.513416773765,224.513416773765,224.513416773765,224.513416773765,247.537242962755,-24.4944209253076,-24.4944209253076,-24.4944209253076,-1.47059473631793
"26","400","0","100",0.51,0,0.51,359,211.320687051176,558.042292318915,558.042292318915,558.042292318915,199.042292318915,199.042292318915,199.042292318915,215.638355953963,-12.2783947322614,-12.2783947322614,-12.2783947322614,4.31766890278689
"27","400","0","100",0.5,0,0.5,435,263.340203858276,682.916805393805,682.916805393805,682.916805393805,247.916805393805,247.916805393805,247.916805393805,271.285333670543,-15.423398464471,-15.423398464471,-15.423398464471,7.94512981226694
"28","400","0","100",0.51,0,0.51,390,239.562247008928,625.188154723808,625.188154723808,625.188154723808,235.188154723808,235.188154723808,235.188154723808,253.265791278085,-4.37409228512041,-4.37409228512041,-4.37409228512041,13.7035442691569
"29","400","0","100",0.51,0,0.51,380,252.38919043232,634.45324560657,634.45324560657,634.45324560657,254.45324560657,254.45324560657,254.45324560657,267.058936388296,2.06405517425046,2.06405517425046,2.06405517425046,14.6697459559761
"30","400","0","100",0.51,0,0.51,291,235.503121425315,526.111325537564,526.111325537564,526.111325537564,235.111325537564,235.111325537564,235.111325537564,254.772047499626,-0.391795887750334,-0.391795887750334,-0.391795887750334,19.2689260743117
