"subject","Ntrials","pmissReq","tau","presp","pmiss","presp_adj","ssd","SSRTtrue","nthRT_all","nthRT_resp","nthRT_adj","SSRTall","SSRTresp","SSRTadj","SSRTmean","SSRTall_diff","SSRTresp_diff","SSRTadj_diff","SSRTmean_diff"
"1","100","15","50",0.52,0.146666666666667,0.609375,342,244.920122241256,564.382048788105,553.122712371661,577.3247672512,222.382048788105,211.122712371661,235.3247672512,215.06305928885,-22.5380734531513,-33.7974098695952,-9.59535499005639,-29.8570629524063
"2","100","15","50",0.48,0.173333333333333,0.580645161290323,266,230.951852010823,546.754172116633,528.602315071716,569.367347939169,280.754172116633,262.602315071716,303.367347939169,261.670900918967,49.8023201058102,31.6504630608931,72.415495928346,30.7190489081442
"3","100","15","50",0.48,0.16,0.571428571428571,346,251.793660027391,587.036890915445,561.82156997051,604.104012135622,241.036890915445,215.82156997051,258.104012135622,229.739316538247,-10.756769111946,-35.9720900568803,6.310352108231,-22.0543434891441
"4","100","15","50",0.48,0.133333333333333,0.553846153846154,438,231.172423990761,648.820287106412,641.16246703714,667.316976877686,210.820287106412,203.16246703714,229.316976877686,206.372657680923,-20.3521368843484,-28.0099569536208,-1.855447113075,-24.7997663098374
"5","100","15","50",0.52,0.16,0.619047619047619,342,214.67987113832,576.893120683158,563.917287673086,598.775387619105,234.893120683158,221.917287673086,256.775387619105,212.06001637583,20.2132495448372,7.23741653476552,42.0955164807844,-2.61985476249029
"6","100","15","50",0.52,0.16,0.619047619047619,254,253.410021447905,532.098660808291,512.581408725743,561.962801560299,278.098660808291,258.581408725743,307.962801560299,268.582501460332,24.6886393603859,5.17138727783779,54.5527801123938,15.1724800124267
"7","100","15","50",0.44,0.146666666666667,0.515625,414,192.857128343477,599.366169125103,582.524950687244,618.812104757259,185.366169125103,168.524950687244,204.812104757259,201.380526762631,-7.49095921837394,-24.332177656233,11.9549764137826,8.52339841915401
"8","100","15","50",0.48,0.106666666666667,0.537313432835821,474,237.00688845944,604.839576774878,595.866988164976,607.190306874694,130.839576774878,121.866988164976,133.190306874694,136.057633360339,-106.167311684562,-115.139900294464,-103.816581584746,-100.949255099101
"9","100","15","50",0.52,0.146666666666667,0.609375,382,201.368814788475,533.040605013705,529.107824467247,558.594439946545,151.040605013705,147.107824467247,176.594439946545,143.778709647253,-50.3282097747701,-54.2609903212282,-24.7743748419305,-57.5901051412222
"10","100","15","50",0.48,0.133333333333333,0.553846153846154,342,231.756163837687,599.079218659643,586.401755761421,616.892429402746,257.079218659643,244.401755761421,274.892429402746,251.207847758626,25.3230548219563,12.645591923734,43.1362655650594,19.4516839209395
"11","100","15","50",0.44,0.106666666666667,0.492537313432836,490,189.926091678737,625.496256934137,619.658202508976,636.562320406073,135.496256934137,129.658202508976,146.562320406073,149.839484591694,-54.4298347445999,-60.2678891697609,-43.3637712726633,-40.086607087043
"12","100","15","50",0.52,0.186666666666667,0.639344262295082,286,228.639902092287,538.439970748359,510.883529424407,560.28145547307,252.439970748359,224.883529424407,274.28145547307,221.512633556369,23.8000686560725,-3.75637266787962,45.6415533807829,-7.12726853591781
"13","100","15","50",0.48,0.173333333333333,0.580645161290323,402,223.593876046079,594.177184327924,584.318496826006,607.229269607379,192.177184327924,182.318496826006,205.229269607379,190.666654290038,-31.4166917181553,-41.2753792200732,-18.3646064386995,-32.9272217560406
"14","100","15","50",0.48,0.173333333333333,0.580645161290323,346,231.267440316034,566.499580209023,547.61364923852,593.648224814719,220.499580209023,201.61364923852,247.648224814719,215.644374214312,-10.7678601070115,-29.6537910775146,16.3807844986845,-15.6230661017224
"15","100","15","50",0.48,0.146666666666667,0.5625,318,242.257449275339,555.729414852161,549.614878394685,587.271029797448,237.729414852161,231.614878394685,269.271029797448,232.701190191015,-4.52803442317793,-10.642570880654,27.0135805221089,-9.55625908432432
