"subject","Ntrials","pmissReq","tau","presp","pmiss","presp_adj","ssd","SSRTtrue","nthRT_all","nthRT_resp","nthRT_adj","SSRTall","SSRTresp","SSRTadj","SSRTmean","SSRTall_diff","SSRTresp_diff","SSRTadj_diff","SSRTmean_diff"
"1","100","20","1",0.52,0.253333333333333,0.696428571428571,285,243.422749263588,559.063103248226,535.58187257762,626.910575298963,274.063103248226,250.58187257762,341.910575298963,247.075180702811,30.640353984638,7.15912331403192,98.487826035375,3.65243143922325
"2","100","20","1",0.48,0.213333333333333,0.610169491525424,329,220.851028542272,554.161380622274,541.44346744282,573.216855775644,225.161380622274,212.44346744282,244.216855775644,214.595711211982,4.31035208000199,-8.40756109945241,23.3658272333722,-6.25531733028967
"3","100","20","1",0.52,0.213333333333333,0.661016949152542,257,250.40572116363,495.669270231314,474.171702168377,525.249637170132,238.669270231314,217.171702168377,268.249637170132,216.207922619953,-11.7364509323158,-33.2340189952532,17.8439160065023,-34.1977985436774
"4","100","20","1",0.52,0.16,0.619047619047619,277,234.341375999677,482.125501634188,463.811633722037,496.305841515622,205.125501634188,186.811633722037,219.305841515622,181.876240946247,-29.2158743654885,-47.5297422776397,-15.0355344840551,-52.4651350534293
"5","100","20","1",0.52,0.2,0.65,245,231.175611220675,455.898995345367,447.20467831949,473.331402102385,210.898995345367,202.20467831949,228.331402102385,194.438166213257,-20.2766158753077,-28.9709329011845,-2.84420911828991,-36.7374450074178
"6","100","20","1",0.48,0.186666666666667,0.590163934426229,341,211.983125722735,502.091299923906,492.365013676962,532.699369895613,161.091299923906,151.365013676962,191.699369895613,155.841285268532,-50.8918257988286,-60.6181120457724,-20.2837558271219,-56.1418404542023
"7","100","20","1",0.48,0.16,0.571428571428571,365,245.025816788217,568.282584358543,562.957741586037,589.00159499657,203.282584358543,197.957741586037,224.00159499657,195.352060861593,-41.7432324296746,-47.0680752021807,-21.024221791647,-49.6737559266239
"8","100","20","1",0.52,0.2,0.65,277,212.380248558441,519.818681460213,502.923409269485,540.975440411535,242.818681460213,225.923409269485,263.975440411535,221.33973197384,30.4384329017723,13.543160711044,51.5951918530938,8.95948341539921
"9","100","20","1",0.48,0.213333333333333,0.610169491525424,345,235.255778633133,556.219516127434,531.252211173063,589.434644549419,211.219516127434,186.252211173063,244.434644549419,192.903702700523,-24.0362625056989,-49.0035674600703,9.17886591628607,-42.3520759326099
"10","100","20","1",0.48,0.226666666666667,0.620689655172414,277,232.757245153068,507.454657302115,486.103336597342,541.529553725851,230.454657302115,209.103336597342,264.529553725851,215.982826558673,-2.30258785095273,-23.6539085557262,31.7723085727833,-16.7744185943949
