"subject","Ntrials","pmissReq","tau","presp","pmiss","presp_adj","ssd","SSRTtrue","nthRT_all","nthRT_resp","nthRT_adj","SSRTall","SSRTresp","SSRTadj","SSRTmean","SSRTall_diff","SSRTresp_diff","SSRTadj_diff","SSRTmean_diff"
"1","400","10","1",0.51,0.0966666666666667,0.564575645756458,199,251.025340579678,445.149115463876,437.624474971128,453.509533659907,246.149115463876,238.624474971128,254.509533659907,234.478116492983,-4.87622511580165,-12.4008656085504,3.48419308022861,-16.5472240866955
"2","400","10","1",0.5,0.113333333333333,0.56390977443609,312,206.958708819983,505.352765319631,497.557168668482,512.75146001553,193.352765319631,185.557168668482,200.75146001553,185.384221314272,-13.6059435003516,-21.4015401515004,-6.20724880445232,-21.5744875057106
"3","400","10","1",0.5,0.0833333333333334,0.545454545454545,275,192.379793584011,463.939756216459,456.216495766622,472.543278101286,188.939756216459,181.216495766622,197.543278101286,184.26709094577,-3.44003736755198,-11.1632978173891,5.16348451727472,-8.11270263824125
"4","400","10","1",0.5,0.0933333333333334,0.551470588235294,261,215.238938411039,472.283788754255,467.252689465247,481.117417254417,211.283788754255,206.252689465247,220.117417254417,205.919692453372,-3.95514965678368,-8.98624894579163,4.87847884337756,-9.31924595766722
"5","400","10","1",0.5,0.0933333333333334,0.551470588235294,311,232.419242143515,522.578372491497,517.314207275883,527.4231901389,211.578372491497,206.314207275883,216.4231901389,204.319260925286,-20.8408696520182,-26.1050348676326,-15.9960520046156,-28.099981218229
"6","400","10","1",0.51,0.0966666666666667,0.564575645756458,290,206.959068974169,495.327666324213,489.404997895466,503.102971531136,205.327666324213,199.404997895466,213.102971531136,197.042479761787,-1.63140264995604,-7.55407107870263,6.14390255696696,-9.91658921238184
"7","400","10","1",0.5,0.1,0.555555555555556,308,240.383938211715,543.00341531918,538.02166977626,554.426604042167,235.00341531918,230.02166977626,246.426604042167,233.476185772916,-5.38052289253542,-10.3622684354553,6.0426658304518,-6.90775243879935
"8","400","10","1",0.5,0.106666666666667,0.559701492537313,362,225.479244463455,567.686106411118,560.039792894473,574.049588839409,205.686106411118,198.039792894473,212.049588839409,199.433195333575,-19.7931380523365,-27.439451568982,-13.4296556240455,-26.0460491298796
"9","400","10","1",0.52,0.103333333333333,0.579925650557621,236,229.975328676906,458.552548987654,449.222272756719,466.421861071977,222.552548987654,213.222272756719,230.421861071977,208.259877616294,-7.42277968925146,-16.7530559201869,0.446532395071245,-21.7154510606121
"10","400","10","1",0.5,0.08,0.543478260869565,290,213.300523251978,470.784499583341,466.283834066086,479.307031550622,180.784499583341,176.283834066086,189.307031550622,179.773560208705,-32.5160236686377,-37.0166891858923,-23.9934917013567,-33.5269630432737
"11","400","10","1",0.51,0.0966666666666667,0.564575645756458,252,244.85791131035,506.807029293231,500.76238005246,514.507100709793,254.807029293231,248.76238005246,262.507100709793,248.32622006315,9.94911798288081,3.90446874210954,17.6491893994425,3.46830875280011
"12","400","10","1",0.5,0.08,0.543478260869565,339,226.17694291338,547.472859046614,542.24663301203,550.896951671072,208.472859046614,203.24663301203,211.896951671072,200.321511764452,-17.7040838667661,-22.9303099013495,-14.2799912423077,-25.8554311489277
"13","400","10","1",0.5,0.0966666666666667,0.553505535055351,352,182.750892012369,521.726679104934,515.338867243028,529.570991849762,169.726679104934,163.338867243028,177.570991849762,166.926053087827,-13.0242129074353,-19.4120247693411,-5.17990016260651,-15.8248389245419
"14","400","10","1",0.51,0.1,0.566666666666667,220,235.417218869023,451.154053183485,444.4570726315,462.09536263375,231.154053183485,224.4570726315,242.09536263375,224.309023013388,-4.26316568553813,-10.960146237523,6.67814376472614,-11.1081958556357
"15","400","10","1",0.51,0.106666666666667,0.57089552238806,305,220.398118277932,521.148148103342,515.405346906984,527.184173090488,216.148148103342,210.405346906984,222.184173090488,206.481748250721,-4.24997017459071,-9.99277137094867,1.78605481255562,-13.9163700272109
"16","400","10","1",0.5,0.0833333333333334,0.545454545454545,340,192.795879545945,528.343219543127,521.730608043829,538.350515778714,188.343219543127,181.730608043829,198.350515778714,182.247781260958,-4.45266000281842,-11.0652715021159,5.55463623276879,-10.5480982849873
"17","400","10","1",0.5,0.12,0.568181818181818,346,216.162126904327,561.299748388717,552.188643352536,573.025979431592,215.299748388717,206.188643352536,227.025979431592,203.783052913774,-0.862378515610601,-9.97348355179105,10.863852527265,-12.3790739905534
"18","400","10","1",0.5,0.0933333333333334,0.551470588235294,304,231.803576513051,515.274850486081,507.483871848212,523.510842825064,211.274850486081,203.483871848212,219.510842825064,203.964802308247,-20.5287260269697,-28.319704664839,-12.2927336879867,-27.8387742048034
"19","400","10","1",0.51,0.113333333333333,0.575187969924812,282,214.730448766335,490.437148386374,480.398335319483,499.442358302738,208.437148386374,198.398335319483,217.442358302738,197.167795511355,-6.29330037996073,-16.3321134468516,2.71190953640308,-17.5626532549793
"20","400","10","1",0.51,0.0766666666666667,0.552346570397112,279,217.684308999511,491.940514009624,487.340856073409,496.975354855562,212.940514009624,208.340856073409,217.975354855562,202.861937368826,-4.74379498988662,-9.34345292610158,0.291045856051426,-14.8223716306845
"21","400","10","1",0.5,0.11,0.561797752808989,304,222.142858788502,526.648101522406,519.45812574706,534.110775483629,222.648101522406,215.45812574706,230.110775483629,214.171288814662,0.505242733903884,-6.68473304144183,7.96791669512734,-7.97156997384022
"22","400","10","1",0.5,0.116666666666667,0.566037735849057,268,237.334955302142,521.851140439828,516.040950471669,528.607347140108,253.851140439828,248.040950471669,260.607347140108,247.392420305988,16.5161851376861,10.7059951695272,23.2723918379659,10.0574650038454
"23","400","10","1",0.49,0.0966666666666667,0.542435424354244,341,219.860146665573,567.243921653999,562.173756756838,576.862724504024,226.243921653999,221.173756756838,235.862724504024,222.168900755836,6.38377498842578,1.31361009126476,16.0025778384504,2.30875409026316
"24","400","10","1",0.51,0.0633333333333334,0.544483985765125,248,228.362000223038,437.469954490315,430.973191691913,445.777878134012,189.469954490315,182.973191691913,197.777878134012,184.844333199959,-38.8920457327232,-45.3888085311254,-30.5841220890257,-43.5176670230793
"25","400","10","1",0.49,0.1,0.544444444444444,299,256.929540934448,563.799325398092,557.321492040356,569.078602008486,264.799325398092,258.321492040356,270.078602008486,258.814189400919,7.86978446364424,1.39195110590822,13.1490610740383,1.88464846647139
"26","400","10","1",0.5,0.0933333333333334,0.551470588235294,269,227.737728270698,487.843381903289,478.198582374578,494.244104108738,218.843381903289,209.198582374578,225.244104108738,211.35066213919,-8.8943463674085,-18.5391458961196,-2.49362416195976,-16.3870661315075
"27","400","10","1",0.49,0.1,0.544444444444444,306,199.948312871484,502.930661828605,496.852300616297,511.46796178005,196.930661828605,190.852300616297,205.46796178005,193.450523215651,-3.01765104287875,-9.09601225518691,5.51964890856556,-6.49778965583261
