"subject","Ntrials","pmissReq","tau","presp","pmiss","presp_adj","ssd","SSRTtrue","nthRT_all","nthRT_resp","nthRT_adj","SSRTall","SSRTresp","SSRTadj","SSRTmean","SSRTall_diff","SSRTresp_diff","SSRTadj_diff","SSRTmean_diff","sRT","goRT","raceCheck"
"1","800","5","200",0.5,0.0533333333333333,0.528169014084507,435,236.43525211289,669.364799342678,656.345597300799,682.141822143645,234.364799342678,221.345597300799,247.141822143645,267.702323569547,-2.07045277021217,-15.0896548120909,10.7065700307546,31.2670714566572,578.155817839167,702.702323569547,124.54650573038
"2","800","5","200",0.49,0.0516666666666666,0.516695957820738,545,192.365060124866,727.143066794992,718.704123165729,741.761255650226,182.143066794992,173.704123165729,196.761255650226,212.024882814051,-10.2219933298733,-18.6609369591366,4.39619552536041,19.659822689185,626.695774310071,757.024882814051,130.32910850398
"3","800","5","200",0.51,0.05,0.536842105263158,412.5,225.450740466153,616.118196197069,607.188586670123,630.585881471905,203.618196197069,194.688586670123,218.085881471905,242.128349055737,-21.8325442690842,-30.7621537960304,-7.36485899424824,16.6776085895839,550.297730660689,654.628349055737,104.330618395049
"4","800","5","200",0.505,0.0483333333333333,0.530647985989492,456,212.311003896558,649.729945087941,639.478173064464,659.318510248327,193.729945087941,183.478173064464,203.318510248327,224.18051053198,-18.5810588086165,-28.8328308320937,-8.99249364823095,11.8695066354218,572.748432424515,680.18051053198,107.432078107465
"5","800","5","200",0.505,0.055,0.534391534391534,405,225.337921908553,603.617039324519,584.323592049348,622.167387924516,198.617039324519,179.323592049348,217.167387924516,235.724562074006,-26.7208825840343,-46.0143298592047,-8.17053398403669,10.3866401654532,518.289026827171,640.724562074006,122.435535246836
"6","800","5","200",0.51,0.0533333333333333,0.538732394366197,422.5,215.551289620634,646.041314833004,636.624045653489,655.120257884371,223.541314833004,214.124045653489,232.620257884371,249.040961104407,7.99002521237026,-1.42724396714505,17.0689682637367,33.4896714837727,547.862083740565,671.540961104407,123.678877363842
"7","800","5","200",0.5,0.0583333333333333,0.530973451327434,414,228.588892837056,634.627526578758,619.863457598018,649.503230655211,220.627526578758,205.863457598018,235.503230655211,257.212411756875,-7.96136625829845,-22.7254352390387,6.91433781815496,28.6235189198183,552.160335639849,671.212411756875,119.052076117026
"8","800","5","200",0.505,0.0516666666666666,0.532513181019332,417.5,223.068808602083,651.470565276743,637.104291668776,662.032356592552,233.970565276743,219.604291668776,244.532356592552,262.577593802824,10.9017566746602,-3.46451693330715,21.4635479904688,39.5087852007414,550.981721560341,680.077593802824,129.095872242483
"9","800","5","200",0.51,0.055,0.53968253968254,373.5,230.36872612211,603.351979090522,596.091672614991,622.037516369586,229.851979090522,222.591672614991,248.537516369586,262.947216759365,-0.516747031588153,-7.77705350711884,18.1687902474752,32.5784906372552,523.830003259139,636.447216759365,112.617213500226
"10","800","5","200",0.505,0.05,0.531578947368421,514,230.599661198863,711.19865497872,700.914518124624,723.169231297929,197.19865497872,186.914518124624,209.169231297929,234.608573164406,-33.4010062201431,-43.6851430742397,-21.4304299009343,4.00891196554312,629.42794643918,748.608573164406,119.180626725227
"11","800","5","200",0.5,0.0533333333333333,0.528169014084507,498,234.54994623269,720.746174798742,707.12121553893,733.77674875934,222.746174798742,209.12121553893,235.77674875934,257.549262451958,-11.8037714339485,-25.4287306937603,1.22680252664989,22.9993162192673,633.212383296911,755.549262451958,122.336879155047
"12","800","5","200",0.505,0.05,0.531578947368421,395.5,230.396764733103,618.240201586157,608.680874667615,627.168035886106,222.740201586157,213.180874667615,231.668035886106,254.70990282613,-7.6565631469463,-17.2158900654886,1.27127115300252,24.3131380930269,538.71125860795,650.20990282613,111.49864421818
"13","800","5","200",0.505,0.0466666666666666,0.52972027972028,449,252.772496219014,711.444792912883,701.338064704683,723.069855958798,262.444792912883,252.338064704683,274.069855958798,293.76123782745,9.67229669386967,-0.434431514330697,21.2973597397839,40.9887416084363,633.470262601616,742.76123782745,109.290975225834
"14","800","5","200",0.5,0.055,0.529100529100529,530,237.147804974956,749.836349339951,734.456282228134,760.222121928649,219.836349339951,204.456282228134,230.222121928649,254.19861906926,-17.3114556350052,-32.6915227468226,-6.92568304630734,17.0508140943033,672.888091594213,784.19861906926,111.310527475047
"15","800","5","200",0.51,0.0516666666666666,0.537785588752197,340.5,253.352626476506,573.647129709207,561.273914025431,594.208773636925,233.147129709207,220.773914025431,253.708773636925,268.501936034331,-20.2054967672993,-32.5787124510747,0.356147160418686,15.1493095578245,497.778780638355,609.001936034331,111.223155395976
"16","800","5","200",0.505,0.0416666666666666,0.52695652173913,415,236.430929661629,633.281039634165,624.301978512123,644.221933444118,218.281039634165,209.301978512123,229.221933444118,251.444599520313,-18.1498900274642,-27.1289511495065,-7.20899621751073,15.0136698586837,535.419264904998,666.444599520313,131.025334615314
"17","800","5","200",0.5,0.0483333333333333,0.525394045534151,425,238.581643415858,624.244059555157,615.275881085211,634.047383657207,199.244059555157,190.275881085211,209.047383657207,229.662535003897,-39.3375838607019,-48.305762330647,-29.5342597586516,-8.9191084119611,551.692512199538,654.662535003897,102.97002280436
"18","800","5","200",0.5,0.05,0.526315789473684,467.5,238.133162085864,711.600154652613,703.093123399468,726.639552553402,244.100154652613,235.593123399468,259.139552553402,276.281333210245,5.96699256674887,-2.54003868639646,21.0063904675379,38.1481711243809,610.631264662422,743.781333210245,133.150068547823
"19","800","5","200",0.505,0.0516666666666666,0.532513181019332,388.5,233.812589053531,629.333075061468,619.642100560971,642.918843928719,240.833075061468,231.142100560971,254.418843928719,274.843109396925,7.02048600793736,-2.67048849255971,20.6062548751883,41.0305203433936,550.864713689809,663.343109396925,112.478395707116
"20","800","5","200",0.5,0.0516666666666666,0.527240773286467,483,215.115415757098,682.398406660403,672.186197203551,699.402888202223,199.398406660403,189.186197203551,216.402888202223,236.372921885959,-15.717009096695,-25.9292185535469,1.28747244512513,21.2575061288607,603.939381987205,719.372921885959,115.433539898754
"21","800","5","200",0.5,0.0383333333333333,0.519930675909879,454,245.553526938297,666.250511035837,660.448149237385,676.344593372198,212.250511035837,206.448149237385,222.344593372198,259.751447096346,-33.3030159024606,-39.1053777009123,-23.2089335660987,14.1979201580491,597.762854296413,713.751447096346,115.988592799933
"22","800","5","200",0.5,0.04,0.520833333333333,378.5,191.819632448903,561.925272443438,551.167115516241,568.797178633541,183.425272443438,172.667115516241,190.297178633541,220.054465239039,-8.39436000546527,-19.1525169326628,-1.52245381536261,28.2348327901359,489.08095993882,598.554465239039,109.473505300219
"23","800","5","200",0.5,0.0483333333333333,0.525394045534151,504,199.945144947604,691.664639500515,683.222506618748,701.272357798069,187.664639500515,179.222506618748,197.272357798069,218.385957343749,-12.2805054470887,-20.7226383288553,-2.6727871495346,18.4408123961451,604.07110143768,722.385957343749,118.314855906068
"24","800","5","200",0.51,0.0433333333333333,0.533101045296167,371,212.297557177965,604.45147310998,590.577833224389,615.573694971448,233.45147310998,219.577833224389,244.573694971448,267.237313345018,21.1539159320156,7.28027604642406,32.2761377934835,54.9397561670526,496.218145224714,638.237313345018,142.019168120303
"25","800","5","200",0.5,0.0533333333333333,0.528169014084507,528,225.619080572393,749.735096024933,739.582095032708,764.523396188896,221.735096024933,211.582095032708,236.523396188896,263.904268868397,-3.88398454746024,-14.0369855396858,10.904315616502,38.2851882960036,655.653621900452,791.904268868397,136.250646967945
"26","800","5","200",0.505,0.0533333333333333,0.533450704225352,399.5,190.660210150615,601.937716247297,591.014824132961,622.131402334859,202.437716247297,191.514824132961,222.631402334859,240.169115541525,11.7775060966818,0.854613982345768,31.9711921842439,49.5089053909096,497.082094572037,639.669115541525,142.587020969488
"27","800","5","200",0.505,0.0483333333333333,0.530647985989492,403,233.503516254393,628.487024155799,619.974337975804,641.39415957842,225.487024155799,216.974337975804,238.39415957842,270.478686459955,-8.01649209859406,-16.5291782785888,4.89064332402714,36.9751702055621,553.222624637381,673.478686459955,120.256061822574
"28","800","5","200",0.505,0.045,0.528795811518325,447,246.636235446562,666.181977588027,656.365533040102,675.740447727407,219.181977588027,209.365533040102,228.740447727407,247.115019197274,-27.454257858535,-37.27070240646,-17.895787719155,0.478783750712068,594.130394927179,694.115019197274,99.9846242700944
"29","800","5","200",0.505,0.0533333333333333,0.533450704225352,412,205.529612592909,620.080567807288,607.849543905354,631.513796235944,208.080567807288,195.849543905354,219.513796235944,244.783663470484,2.5509552143788,-9.68006868755521,13.9841836430349,39.2540508775746,527.519654189159,656.783663470484,129.264009281325
"30","800","5","200",0.495,0.0516666666666666,0.521968365553603,521.5,227.071428852274,770.548432406322,761.230815822304,780.930401624832,249.048432406322,239.730815822304,259.430401624832,284.761817208535,21.9770035540476,12.6593869700299,32.3589727725576,57.6903883562605,672.077691210027,806.261817208535,134.184125998508
"31","800","5","200",0.5,0.0533333333333333,0.528169014084507,460.5,212.535135623497,662.489516769843,652.907850264931,678.897135805961,201.989516769843,192.407850264931,218.397135805961,243.661510159271,-10.5456188536538,-20.1272853585658,5.86200018246419,31.1263745357747,588.908826310304,704.161510159271,115.252683848968
"32","800","5","200",0.5,0.0516666666666666,0.527240773286467,454,254.613812154966,700.366608648767,687.503291702758,712.159394489146,246.366608648767,233.503291702758,258.159394489146,290.474716074797,-8.24720350619938,-21.1105204522081,3.54558233418007,35.8609039198306,617.762517167111,744.474716074797,126.712198907686
"33","800","5","200",0.5,0.0483333333333333,0.525394045534151,414,228.329493860628,634.452456299131,626.104161953548,649.373011513966,220.452456299131,212.104161953548,235.373011513966,262.649271808562,-7.87703756149639,-16.2253319070794,7.04351765333777,34.3197779479346,556.606314699169,676.649271808562,120.042957109394
"34","800","5","200",0.505,0.05,0.531578947368421,420,224.023062167952,623.065846448301,612.860350372821,633.018332976334,203.065846448301,192.860350372821,213.018332976334,232.376624568875,-20.95721571965,-31.1627117951301,-11.0047291916175,8.35356240092321,558.386262348141,652.376624568875,93.9903622207341
"35","800","5","200",0.505,0.05,0.531578947368421,459,221.936891630937,630.436286413247,618.995544641304,640.389365774303,171.436286413247,159.995544641304,181.389365774303,202.307369852057,-50.5006052176908,-61.941346989633,-40.5475258566343,-19.6295217788805,567.928995624584,661.307369852057,93.3783742274724
"36","800","5","200",0.505,0.0433333333333333,0.52787456445993,439.5,224.780779089841,655.015236196654,642.840168337576,661.447303561703,215.515236196654,203.340168337576,221.947303561703,251.175960028121,-9.26554289318719,-21.440610752265,-2.83347552813811,26.3951809382795,563.329994419086,690.675960028121,127.345965609034
"37","800","5","200",0.495,0.055,0.523809523809524,537.5,217.844473588788,786.075030859262,771.955578670443,799.35095419009,248.575030859262,234.455578670443,261.85095419009,282.671987250612,30.7305572704743,16.6111050816549,44.0064806013017,64.8275136618235,673.927106057278,820.171987250612,146.244881193334
